,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3
30,10902,6859,4043,3430,2401,708,1029,0,2798,3034,783,437,481,121,313,332,60,953,1064,282,0,0,0,1095,1157,320,4287,595.734266824564,1247.2080783544623,882.4652192055249,1157.4652192055796,1318.2652192055957,,449.78832087861366,449.78832087861366,1163.0202405166217,488.5774261367121,139,15,21,46,1,0,0,1
31,10902,6776,4126,3430,2401,708,1029,0,4711,2575,885,979,503,185,778,442,147,629,347,112,4,0,0,2321,1283,441,2731,595.734266824564,1247.2080783544623,882.4652192055249,1157.4652192055796,1318.2652192055957,,449.78832087861366,449.78832087861366,1163.0202405166217,368.90878177039525,139,15,21,46,1,0,0,1
32,10902,6944,3958,3472,2430,678,1042,0,4543,3887,662,285,228,39,977,833,155,714,612,104,7,4,0,2560,2210,364,1810,550.2668526139564,1142.1733545290995,832.5978049949091,1110.9978049949618,1210.5978049949772,,494.2925282896259,493.02969045179253,495.0567174788196,435.00874450584035,140,40,12,29,1,0,0,0
33,10902,7308,3594,3654,2558,540,1096,0,4152,3303,968,632,507,169,435,339,95,697,569,148,1,2,0,2387,1886,556,2479,528.0464730364771,1164.0472184211694,825.1774254174295,1116.5774254174842,1218.3774254174964,,438.04647303647437,438.8572838472852,438.4518784418798,259.53295952295605,148,18,27,29,1,0,0,7
34,10902,8317,2585,4158,2911,740,1248,0,4374,3452,719,27,24,10,880,709,129,389,320,71,16,9,1,3062,2390,508,2357,470.3157862407888,1165.9853201640278,807.6467386217413,1129.0467386217983,1259.8467386218151,,359.6134598089627,338.20197332247557,358.39724359274646,350.6945408900435,168,35,2,16,1,0,0,1
35,10902,6262,4640,3131,2192,550,939,0,3616,2821,1067,951,727,291,757,614,223,497,404,160,8,4,4,1403,1072,389,3398,604.7199898450139,1199.452431582095,864.6509422259714,1118.6509422260212,1274.4509422260337,,493.15850335852406,493.15850335852406,493.15850335852406,461.13147633149606,126,32,40,22,1,0,0,2
36,10902,6607,4295,3131,2192,550,939,0,4183,3322,897,469,376,111,812,648,169,833,671,185,10,8,3,2059,1619,429,2500,604.7199898450139,1199.452431582095,864.6509422259714,1118.6509422260212,1274.4509422260337,,493.15850335852406,493.15850335852406,493.15850335852406,461.13147633149606,126,32,40,22,1,0,0,2
37,10902,7270,3632,3131,2192,550,939,0,4006,3384,788,626,501,112,476,419,92,721,548,129,4,4,0,2179,1912,455,2724,604.7199898450139,1199.452431582095,864.6509422259714,1118.6509422260212,1274.4509422260337,,493.15850335852406,493.15850335852406,493.15850335852406,461.13147633149606,126,32,40,22,1,0,0,2
38,10902,7439,3463,3720,2604,676,1116,0,4314,3199,749,500,361,80,576,452,106,722,537,123,1,4,1,2515,1845,439,2640,539.9727951113921,1176.6039416960357,844.9037474923445,1140.1037474924037,1264.503747492419,,455.97887619247064,455.97887619247064,455.90387619247065,411.9934953570891,151,23,19,28,1,0,0,0
39,10902,7607,3295,3804,2662,487,1141,0,3806,3011,1089,276,215,75,421,330,104,863,751,255,3,1,1,2243,1714,654,2996,544.2516280266018,1249.7554036435229,856.3825804075576,1158.1825804076148,1298.7825804076258,,1162.0294822675987,436.41379018876074,436.81919559416616,358.84622262119143,154,18,12,38,1,0,0,9
40,10902,7765,3137,3882,2718,355,1165,0,4808,4417,1165,701,629,165,411,409,107,313,306,83,10,3,0,3373,3070,810,512,397.5287328343531,1051.1544305379052,716.459685215306,959.059685215332,1087.4596852153402,,387.35416280978285,387.6095682151883,387.29875740437745,385.1771357827558,157,19,30,15,1,0,0,15
41,10902,6314,4588,3157,2210,523,947,0,4300,3055,944,434,332,84,337,231,70,1609,1108,362,8,9,4,1912,1375,424,2603,594.0581285303465,1170.4331902242866,853.5890809113013,1110.7890809113492,1222.989080911361,,513.7878582600738,514.1932636654792,514.5986690708846,478.5175879898025,128,13,17,62,1,0,0,4
42,10902,7507,3395,3754,2627,603,1126,0,4223,2731,954,678,397,166,511,363,118,584,421,146,4,6,1,2446,1544,523,2994,546.1442451351394,1201.260156515773,853.2751975160941,1152.4751975161514,1281.675197516165,,435.0144213761905,435.9967021375931,435.00834029510935,435.91562105651184,152,20,25,24,1,0,0,4
43,10902,7135,3767,3568,2497,318,1070,0,4691,4764,1151,828,772,190,442,466,99,423,437,110,0,0,0,2998,3089,752,296,435.0012358598043,1054.682892224038,724.9321882407569,948.5321882407804,1087.1321882407876,,435.0012358598061,435.00123585980566,435.00123585980566,435.91562105651184,144,21,36,20,1,0,0,14
44,10902,6138,4764,3069,2148,659,921,0,4249,3068,665,764,550,123,1234,882,196,516,408,83,4,3,1,1731,1225,262,2920,641.5338365803049,1198.3058207410343,904.2647889612713,1153.86478896132,1284.664788961335,,549.4673746638401,549.0619692584347,548.6565638530293,450.5484557449182,124,47,29,21,1,0,0,2
45,10902,6405,4497,3069,2148,659,921,0,4504,3102,693,843,528,122,872,590,120,754,523,119,11,11,4,2024,1450,328,2603,641.5338365803049,1198.3058207410343,904.2647889612713,1153.86478896132,1284.664788961335,,549.4673746638401,549.0619692584347,548.6565638530293,450.5484557449182,124,47,29,21,1,0,0,2
46,10902,7683,3219,3842,2689,687,1152,0,3411,2969,845,722,614,199,177,151,33,516,475,122,92,92,26,1904,1637,465,3677,551.1839742253175,1213.818565611385,868.1149266062753,1171.9149266063364,1302.514926606352,,407.9012960926357,410.3337285250682,406.7600798764194,403.4418366331761,155,8,31,23,5,0,0,1
47,10902,6732,4170,3366,2356,599,1010,0,4968,2645,821,702,323,115,1143,651,197,629,312,98,0,0,0,2494,1359,411,2468,569.5601900831084,1162.7091159888712,843.8911424640611,1116.8911424641144,1222.691142464128,,490.02573062364655,489.62032521824113,489.2149198128357,403.4418366331761,137,40,23,21,5,0,0,3
48,10902,6978,3924,3489,2442,627,1047,0,4111,3200,819,755,633,180,461,343,83,756,546,130,20,11,6,2119,1667,420,2772,554.5940474788111,1163.218676849896,837.9249998597641,1117.5249998598179,1245.924999859832,,465.36542340018445,466.9870450218061,466.91204502180614,440.15528826504857,140,18,32,29,1,0,0,1
49,10902,6652,4250,3489,2442,627,1047,0,3369,2380,1049,658,471,198,516,387,155,930,632,303,0,0,0,1265,890,393,4104,554.5940474788111,1163.218676849896,837.9249998597641,1117.5249998598179,1245.924999859832,,465.36542340018445,466.9870450218061,466.91204502180614,440.15528826504857,140,18,32,29,1,0,0,1
