Station_1_1_hours,Station_1_2_hours,Station_1_3_hours,Station_1_4_hours,Station_1_5_hours,Station_1_6_hours,Station_1_7_hours,Station_1_8_hours,Station_1_9_hours,Station_1_10_hours,Station_1_11_hours,Station_1_12_hours,Station_1_13_hours,Station_1_14_hours,Station_1_15_hours,Station_1_16_hours,Station_1_17_hours,Station_1_18_hours,Station_1_19_hours,Station_2_1_hours,Station_2_2_hours,Station_2_3_hours,Station_2_4_hours,Station_2_5_hours,Station_2_6_hours,Station_2_7_hours,Station_2_8_hours,Station_2_9_hours,Station_3_1_hours,Station_3_2_hours,Station_3_3_hours
5.466204784688992,0.915372388547125,5.46620478468899,5.466204784688996,5.466204784688993,0.0,0.0,0.0,2.570675,3.08481,2.05654,2.2957222222222224,2.754866666666665,1.8365777777777788,3.559259259259259,3.203333333333333,4.271111111111112,5.46620478468899,0.915372388547125,0.5794444444444453,0.579444444444449,0.5794444444444493,0.34766666666666707,0.347666666666667,0.3476666666666733,0.23177777777777742,0.23177777777777742,0.2317777777777721,0.06238038277511963,0.03742822966507176,0.02788770053475928
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.0,0.9623015873015873,5.0,5.0,5.0,0.0,0.0,0.0,4.3335,2.600100000000001,1.7334,1.9349999999999996,2.3220000000000005,1.5480000000000003,4.5,5.4,1.8,5.0,0.9623015873015873,1.418,1.418,1.418,1.5192857142856964,1.519285714285691,1.5192857142857144,1.0128571428571291,1.012857142857143,1.0128571428571203,0.40284090909090925,0.15265550239234493,0.1137433155080216
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.476249999999999,0.4107187499999991,5.476249999999999,5.476249999999999,5.476249999999999,0.0,0.0,0.0,2.3981375000000003,4.3166475,2.877765,3.2124583333333327,3.8549499999999988,2.5699666666666667,4.980555555555554,4.4825,2.9883333333333333,5.476249999999999,0.4107187499999991,0.9937499999999977,0.99375,0.9937499999999959,0.6084183673469366,0.6084183673469366,0.6084183673469366,0.5678571428571343,0.5678571428571343,0.5678571428571343,0.15056818181818096,0.10840909090909084,0.05162337662337569
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.791243732420203,2.3302861685214626,5.791243732420203,5.791243732420203,5.791243732420203,0.0,0.0,0.0,1.1228312500000008,0.6736987499999998,0.44913250000000016,0.501368055555556,0.6016416666666657,0.4010944444444444,2.331944444444444,1.399166666666666,0.9327777777777764,5.791243732420203,2.3302861685214626,3.1553571428571425,3.1553571428571425,3.1553571428571425,1.7669999999999932,1.7669999999999932,1.7669999999999932,1.1779999999999946,1.1779999999999946,1.1779999999999946,0.3170454545454549,0.2007954545454547,0.1338636363636364
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.189466034536458,1.9182432432432435,6.189466034536458,6.189466034536458,6.189466034536458,0.0,0.0,0.0,2.25034375,1.3502062499999994,0.9001375000000005,1.0048263888888886,1.2057916666666664,0.8038611111111109,4.673611111111112,2.804166666666667,1.8694444444444445,6.189466034536458,1.9182432432432435,3.6119999999999997,3.6119999999999997,3.6119999999999997,3.611999999999995,3.611999999999995,3.611999999999995,2.5800000000000005,2.5800000000000005,2.5800000000000005,0.8209090909090908,0.49254545454545445,0.21415019762845852
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.673749999999996,4.140486607142852,5.673749999999993,5.673749999999993,5.673749999999992,0.0,0.0,0.0,1.9380375,1.1628225000000008,0.7752150000000002,0.8653749999999998,1.038450000000001,0.6923000000000004,2.012499999999998,1.2075000000000005,1.6100000000000003,5.673749999999986,4.140486607142852,0.9116666666666666,0.9116666666666555,0.9116666666666546,0.5469999999999855,0.5469999999999997,0.546999999999966,0.36466666666666114,0.36466666666665937,0.3646666666666558,0.10359848484848484,0.05888755980861243,0.04143939393939395
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.334999999999997,1.432916666666667,6.334999999999992,6.335,6.334999999999996,0.0,0.0,0.0,1.1388812500000007,1.3666574999999999,0.911105,1.0170694444444444,1.2204833333333331,0.813655555555556,2.365277777777777,1.4191666666666665,0.9461111111111111,6.334999999999992,1.432916666666667,2.2433333333333225,2.2433333333333287,2.243333333333328,2.243333333333347,2.2433333333333376,2.243333333333358,1.6023809523809525,1.6023809523809525,1.6023809523809525,0.40251196172248804,0.28678977272727263,0.15295454545454545
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.967324137070095,2.050675675675676,5.967324137070095,5.967324137070095,5.967324137070095,0.0,0.0,0.0,2.72381875,1.6342912500000004,1.0895275,1.2162430555555552,1.4594916666666649,0.9729944444444443,5.656944444444444,3.394166666666667,2.2627777777777776,5.967324137070095,2.050675675675676,4.503401360544244,4.503401360544244,4.503401360544244,1.05919999999999,1.0592000000000001,1.059199999999985,1.1768888888888889,1.1768888888888889,1.1768888888888889,0.3167464114832536,0.22568181818181876,0.12036363636363645
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.463233079876535,1.556587837837838,5.463233079876535,5.463233079876535,5.463233079876535,0.0,0.0,0.0,2.0223000000000004,1.2133800000000008,0.8089200000000001,0.9030000000000005,1.0836000000000006,0.7224000000000004,2.1,1.2600000000000016,1.68,5.463233079876535,1.556587837837838,3.0344444444444445,3.034444444444434,3.0344444444444125,1.820666666666652,1.8206666666666602,1.82066666666665,1.3004761904761875,1.3004761904761875,1.3004761904761875,0.3879261363636364,0.2327556818181818,0.10794466403162056
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.280000000000001,1.6363809523809532,5.280000000000001,5.280000000000001,5.280000000000001,0.0,0.0,0.0,0.4527437499999998,0.27164624999999987,0.1810974999999999,0.20215972222222156,0.24259166666666587,0.16172777777777814,0.9402777777777782,0.5641666666666652,0.3761111111110136,5.280000000000001,1.6363809523809532,5.099914965986398,5.099914965986398,5.099914965986398,3.9983333333333335,3.9983333333333335,3.9983333333333335,2.039965986394556,2.039965986394556,2.039965986394556,1.1358901515151512,0.681534090909091,0.28696172248804397
5.736249999999995,1.6343759920634922,5.736249999999989,5.73625,5.736249999999999,0.0,0.0,0.0,1.6939437499999999,1.0163662500000008,0.6775775000000002,0.7563819444444446,0.9076583333333339,0.6051055555555556,1.7590277777777779,2.110833333333332,1.4072222222222206,5.736249999999999,1.6343759920634922,2.3266806722688984,2.326680672268905,2.326680672268904,2.215,2.214999999999987,2.214999999999986,1.4766666666666535,1.4766666666666666,1.4766666666666435,0.4719460227272727,0.2831676136363636,0.13729338842975208
6.041249999999996,2.2798526785714293,6.041249999999991,6.04125,6.041249999999996,0.0,0.0,0.0,1.0001156249999998,0.6000693750000003,0.8000925000000002,0.5954305555555556,1.071775,0.7145166666666668,1.0385416666666671,1.2462500000000003,0.8308333333333334,6.041249999999991,2.2798526785714293,0.7831632653061129,0.7831632653061152,0.7831632653061147,0.6140000000000008,0.6140000000000008,0.6140000000000008,0.4093333333333334,0.4093333333333334,0.4093333333333334,0.11016746411483254,0.07849431818181817,0.04186363636363637
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.153956184596851,1.4684684684684675,5.153956184596851,5.153956184596851,5.153956184596851,0.0,0.0,0.0,0.41964062499999955,0.2517843749999997,0.33571249999999964,0.3747569444444441,0.4497083333333336,0.29980555555555544,0.8715277777777786,0.5229166666666671,0.3486111111111099,5.153956184596851,1.4684684684684675,1.6586666666666665,1.6586666666666665,1.6586666666666665,2.538775510204082,2.538775510204082,2.538775510204082,0.8462585034013606,0.8462585034013606,0.8462585034013606,0.29760765550239243,0.18848484848484837,0.12565656565656586
5.0,0.7544642857142857,5.0,5.0,5.0,0.0,0.0,0.0,0.18858750000000002,0.11315249999999999,0.07543499999999999,0.056138888888888884,0.10104999999999999,0.022455555555555562,0.3916666666666667,0.07833333333333331,0.1566666666666663,5.0,0.7544642857142857,0.638333333333333,0.638333333333333,0.638333333333333,0.6839285714285714,0.6839285714285714,0.6839285714285714,0.5066137566137567,0.5066137566137567,0.5066137566137567,0.16739510489510503,0.10880681818181824,0.03108766233766234
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.099756590346914,3.4220985691573933,5.099756590346914,5.099756590346914,5.099756590346914,0.0,0.0,0.0,0.16819062500000026,0.20182875000000067,0.13455249999999985,0.15020138888888823,0.1802416666666673,0.12016111111111094,0.34930555555555554,0.20958333333333368,0.27944444444444294,5.099756590346914,3.4220985691573933,0.2783333333333209,0.2783333333333333,0.2783333333333209,0.16699999999998627,0.16700000000000004,0.16699999999998627,0.2226666666666559,0.22266666666666657,0.2226666666666559,0.05060606060606065,0.03036363636363634,0.013201581027667986
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.303636363636364,1.7960360750360733,6.30363636363636,6.30363636363636,6.303636363636359,0.0,0.0,0.0,0.7951437499999994,0.47708624999999927,0.3180575000000001,0.35504861111111197,0.42605833333333365,0.2840388888888885,0.8256944444444443,0.9908333333333346,0.6605555555555541,6.303636363636359,1.7960360750360733,3.0706666666666584,3.070666666666667,3.0706666666666584,3.070666666666666,3.0706666666666664,3.070666666666666,2.047111111111096,2.047111111111111,2.047111111111096,0.5509569377990431,0.34893939393939394,0.23262626262626263
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.226875000000002,2.139870535714272,6.226874999999999,6.226875,6.226874999999996,0.0,0.0,0.0,3.10835,1.8650100000000016,1.2433400000000003,1.387944444444444,1.6655333333333324,1.1103555555555555,6.455555555555556,3.873333333333333,2.582222222222222,6.226874999999997,2.139870535714272,4.519557823129254,4.519557823129265,4.5195578231292455,0.9990601503759305,0.9990601503759226,0.9990601503759399,1.2654761904761904,1.2654761904761904,1.2654761904761904,0.3178827751196172,0.22649147727272795,0.12079545454545466
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.838980495469046,3.0353430353430277,5.838980495469048,5.838980495469048,5.838980495469051,0.0,0.0,0.0,3.07959375,1.8477562499999998,1.2318375000000001,1.3751041666666666,1.6501249999999992,1.100083333333333,6.395833333333333,3.8375000000000004,2.558333333333333,5.838980495469045,3.0353430353430277,1.4000850340135989,1.4000850340135942,1.4000850340136053,1.0976666666666413,1.0976666666666133,1.0976666666666137,0.7317777777777774,0.7317777777777774,0.7317777777777694,0.20789141414141415,0.12473484848484848,0.08315656565656597
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.378181818181818,0.15945454545454552,6.378181818181814,6.378181818181814,6.378181818181811,0.0,0.0,0.0,0.9429375000000005,0.5657625000000005,0.5657625,0.5052499999999995,0.505249999999999,0.5052500000000002,1.46875,0.88125,0.5875,6.378181818181814,0.15945454545454552,0.5733333333333333,0.5733333333333333,0.5733333333333333,0.344,0.344,0.344,0.17551020408161666,0.17551020408161716,0.1755102040816171,0.07329545454545454,0.04397727272727272,0.02039525691699605
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.208913973176616,1.9202702702702683,5.208913973176616,5.208913973176616,5.208913973176616,0.0,0.0,0.0,0.6707562500000002,0.4024537499999994,0.2683024999999999,0.2995069444444436,0.35940833333333444,0.2396055555555554,1.3930555555555557,0.8358333333333334,0.5572222222222207,5.208913973176616,1.9202702702702683,3.614666666666667,3.614666666666667,3.614666666666667,3.6146666666666603,3.6146666666666603,3.6146666666666603,2.581904761904762,2.581904761904762,2.581904761904762,0.6485645933014357,0.3891387559808611,0.2899465240641716
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.0488549618320615,0.9842261904761905,5.0488549618320615,5.0488549618320615,5.0488549618320615,0.0,0.0,0.0,0.17019687500000025,0.204236250000001,0.13615750000000038,0.15199305555555576,0.18239166666666762,0.12159444444444478,0.35347222222222285,0.2120833333333323,0.14138888888888787,5.0488549618320615,0.9842261904761905,0.3326190476190396,0.3326190476190476,0.3326190476190396,0.7127551020408103,0.7127551020408103,0.7127551020408163,0.4751700680272044,0.4751700680272044,0.47517006802721096,0.0835526315789473,0.052916666666666695,0.035277777777777665
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.0,0.8373015873015873,5.0,5.0,5.0,0.0,0.0,0.0,4.5689,2.74134,1.8275600000000003,2.0401111111111114,2.4481333333333324,1.6320888888888885,4.7444444444444445,5.6933333333333325,3.7955555555555547,5.0,0.8373015873015873,0.6133333333333167,0.6133333333333167,0.6133333333333167,0.3942857142857143,0.3942857142857143,0.3942857142857143,0.2453333333332901,0.2453333333332901,0.2453333333332901,0.1045454545454545,0.06272727272727281,0.02787878787878791
5.548333333333324,0.41612499999999886,5.548333333333319,5.548333333333333,5.548333333333329,0.0,0.0,0.0,0.7884562499999994,0.47307375000000107,0.3153825000000001,0.3520625000000006,0.4224749999999986,0.28164999999999996,0.8187499999999996,0.49125000000000085,0.6549999999999986,5.548333333333318,0.41612499999999886,3.8023182957393487,3.8023182957393487,3.8023182957393487,4.0456666666666665,4.0456666666666665,4.045666666666659,3.2108465608465604,3.2108465608465604,3.2108465608465604,0.7258971291866023,0.4597348484848488,0.3064898989898997
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.959108851674632,1.3478936688311662,5.959108851674629,5.959108851674637,5.959108851674641,0.0,0.0,0.0,4.48396875,2.6903812500000015,1.7935875000000001,2.0021875,2.4026250000000005,1.60175,4.656249999999999,5.587499999999999,3.725,5.959108851674629,1.3478936688311662,0.7919973544973333,0.7919973544973333,0.7919973544973545,0.9503968253968162,0.9503968253968162,0.9503968253968256,0.5702380952380883,0.5702380952380883,0.5702380952380949,0.14324162679425842,0.08594497607655502,0.06403743315508027
5.0,0.2511904761904763,5.0,5.0,5.0,0.0,0.0,0.0,0.1729833333333334,0.10378999999999887,0.2075800000000001,0.23172222222222238,0.2780666666666658,0.0926888888888886,1.0777777777777777,0.6466666666666683,0.10777777777777701,5.0,0.2511904761904763,0.8766666666666669,0.8766666666666669,0.8766666666666669,1.0519999999999996,1.0519999999999996,1.0519999999999996,1.073469387755086,1.073469387755086,1.073469387755086,0.188755980861244,0.11954545454545457,0.07969696969696985
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.0,0.8373015873015873,5.0,5.0,5.0,0.0,0.0,0.0,1.2933625000000006,0.7760174999999983,1.0346899999999994,0.7700185185185185,1.3860333333333328,0.9240222222222227,2.686111111111111,1.6116666666666681,1.074444444444443,5.0,0.8373015873015873,0.9279999999999833,0.9279999999999999,0.9279999999999833,0.9942857142857018,0.9942857142857018,0.9942857142857143,0.6628571428571264,0.6628571428571264,0.6628571428571429,0.16650717703349285,0.10545454545454547,0.07030303030303031
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
