Station_1_1_hours,Station_1_2_hours,Station_1_3_hours,Station_1_4_hours,Station_1_5_hours,Station_1_6_hours,Station_1_7_hours,Station_1_8_hours,Station_1_9_hours,Station_1_10_hours,Station_1_11_hours,Station_1_12_hours,Station_1_13_hours,Station_1_14_hours,Station_1_15_hours,Station_1_16_hours,Station_1_17_hours,Station_1_18_hours,Station_1_19_hours,Station_2_1_hours,Station_2_2_hours,Station_2_3_hours,Station_2_4_hours,Station_2_5_hours,Station_2_6_hours,Station_2_7_hours,Station_2_8_hours,Station_2_9_hours,Station_3_1_hours,Station_3_2_hours,Station_3_3_hours
5.0,2.011904761904762,5.0,5.0,5.0,0.0,0.0,0.0,0.5477062499999992,0.21908250000000004,0.4381649999999997,0.48912500000000003,0.5869500000000016,0.3913,1.1374999999999993,0.682500000000001,0.9099999999999998,5.0,2.011904761904762,1.1451247165532865,1.1451247165532865,1.1451247165532865,1.3466666666666667,1.3466666666666667,1.3466666666666667,0.9619047619047619,0.9619047619047619,0.9619047619047619,0.22954545454545466,0.13772727272727253,0.09181818181818216
5.472809136033206,2.844992050874404,5.472809136033206,5.472809136033206,5.472809136033206,0.0,0.0,0.0,0.9780468750000004,1.1736562500000005,0.7824375000000003,0.8734374999999996,1.0481249999999989,0.6987499999999995,2.03125,1.21875,1.625,5.472809136033206,2.844992050874404,1.156462585033995,1.156462585033995,1.1564625850340136,0.6938775510203682,0.6938775510203682,0.6938775510204082,0.46258503401356765,0.46258503401356765,0.46258503401360557,0.14718614718614714,0.0976076555023922,0.06181818181818173
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.616012686923248,3.5790937996820382,5.616012686923248,5.616012686923248,5.616012686923248,0.0,0.0,0.0,1.5234124999999992,0.9140474999999988,0.6093650000000003,0.6802361111111109,0.8162833333333346,0.5441888888888889,3.1638888888888896,1.8983333333333334,1.265555555555554,5.616012686923248,3.5790937996820382,2.99388888888888,2.993888888888868,2.9938888888888946,1.9246428571428666,1.9246428571428573,1.9246428571428853,1.283095238095242,1.2830952380952383,1.2830952380952487,0.34021464646464655,0.21613636363636365,0.12892344497607655
6.461570247933875,1.2435958612094948,6.461570247933884,6.461570247933872,6.461570247933872,0.0,0.0,0.0,2.50179375,1.5010762500000006,1.0007175000000004,1.1171041666666657,1.3405249999999995,0.8936833333333336,2.5979166666666664,3.1174999999999997,2.0783333333333314,6.461570247933872,1.2435958612094948,3.3044444444444445,3.3044444444444445,3.3044444444444414,3.965333333333333,3.965333333333333,3.9653333333333265,2.6435555555555563,2.643555555555556,2.6435555555555514,0.6437229437229443,0.42688995215311,0.2845933014354067
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.334999999999995,1.700001984126982,5.334999999999995,5.334999999999995,5.334999999999995,0.0,0.0,0.0,0.84195625,0.5051737500000009,0.3367825,0.5012685185185184,0.4511416666666648,0.30076111111111103,1.1657407407407412,0.6994444444444454,0.6994444444444431,5.334999999999995,1.700001984126982,0.7440476190476155,0.7440476190476155,0.7440476190476155,0.4464285714285654,0.4464285714285654,0.4464285714285654,0.2976190476190476,0.2976190476190476,0.2976190476190476,0.09943181818181798,0.05965909090909065,0.039772727272727335
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.339064554750835,3.0890302066772684,5.339064554750835,5.339064554750835,5.339064554750835,0.0,0.0,0.0,1.4364749999999997,0.8618850000000009,0.57459,0.6414166666666665,0.7697000000000003,0.5131333333333333,1.4916666666666671,1.79,1.1933333333333318,5.339064554750835,3.0890302066772684,2.096288515406129,2.096288515406129,2.096288515406129,1.5272959183673238,1.5272959183673345,1.527295918367335,1.4254761904761906,1.4254761904761906,1.4254761904761906,0.32397186147186147,0.24012032085561472,0.12369834710743788
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.2321837624013305,3.9717806041335457,6.2321837624013305,6.2321837624013305,6.2321837624013305,0.0,0.0,0.0,0.17120000000000068,0.10272000000000148,0.0684800000000001,0.07644444444444431,0.09173333333333389,0.06115555555555563,0.17777777777777778,0.2133333333333347,0.14222222222222045,6.2321837624013305,3.9717806041335457,2.750566893424029,2.750566893424029,2.750566893424036,3.2346666666666666,3.2346666666666666,3.2346666666666666,2.156444444444426,2.1564444444444444,2.156444444444426,0.5251082251082253,0.33081818181818184,0.23215311004784686
5.3645833333333295,0.7174065806878294,5.364583333333324,5.364583333333333,5.3645833333333295,0.0,0.0,0.0,1.5073624999999993,0.904417500000001,0.6029450000000001,0.6730694444444438,0.8076833333333333,0.5384555555555552,3.1305555555555555,1.8783333333333339,1.2522222222222215,5.364583333333324,0.7174065806878294,3.010487528344671,3.010487528344671,3.010487528344671,3.540333333333333,3.5403333333333293,3.5403333333333267,5.057619047619048,5.057619047619048,5.057619047619048,0.6034659090909088,0.36207954545454585,0.24138636363636296
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.656931818181807,1.4209673971861432,5.6569318181818,5.656931818181814,5.656931818181818,0.0,0.0,0.0,4.2565937499999995,2.5539562499999993,1.7026374999999998,1.9006597222222226,2.2807916666666657,1.520527777777778,4.420138888888888,5.304166666666667,1.7680555555555555,5.6569318181818,1.4209673971861432,1.9597505668934214,1.9597505668934214,1.9597505668934214,2.3046666666666544,2.3046666666666544,2.3046666666666544,1.5364444444444447,1.5364444444444447,1.5364444444444447,0.41351674641149233,0.2618939393939424,0.14285123966941746
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.246666666666664,0.10163227513227419,6.246666666666664,6.246666666666664,6.246666666666664,0.0,0.0,0.0,2.48708125,2.9844975,1.9896649999999996,1.1105347222222215,2.665283333333333,1.776855555555555,5.165277777777779,6.198333333333333,4.132222222222222,6.246666666666664,0.10163227513227419,4.496428571428572,4.496428571428572,4.496428571428572,2.248214285714284,2.248214285714284,2.248214285714284,0.9466165413533862,0.9466165413533862,0.9466165413533862,0.6131493506493505,0.42920454545454567,0.10730113636363636
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.4118749999999896,4.086298115079357,6.4118749999999896,6.4118749999999896,6.4118749999999896,0.0,0.0,0.0,0.6460124999999994,0.38760750000000144,0.2584049999999998,0.2884583333333328,0.3461500000000015,0.2307666666666668,0.6708333333333325,0.8049999999999997,0.5366666666666648,6.4118749999999896,4.086298115079357,2.6340702947845807,2.6340702947845807,2.6340702947845807,3.09766666666666,3.09766666666666,3.09766666666666,2.212619047619043,2.212619047619043,2.212619047619043,0.5028679653679655,0.33348086124401916,0.22232057416267956
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.5949698440811195,3.8942766295707476,5.5949698440811195,5.5949698440811195,5.5949698440811195,0.0,0.0,0.0,1.0974187499999992,0.6584512499999988,0.4389674999999995,0.49002083333333246,0.5880249999999982,0.3920166666666667,2.279166666666667,1.3674999999999997,0.9116666666666655,5.5949698440811195,3.8942766295707476,1.6420068027210717,1.6420068027210717,1.6420068027210886,0.9852040816326451,0.9852040816326451,0.9852040816326532,0.6568027210883769,0.6568027210883769,0.6568027210884354,0.20898268398268408,0.13858851674641146,0.08777272727272738
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.0105116041022795,3.2747747747747753,6.0105116041022795,6.0105116041022795,6.0105116041022795,0.0,0.0,0.0,0.29893125000000004,0.17935874999999998,0.11957250000000001,0.13347916666666668,0.16017499999999998,0.10678333333333336,0.6208333333333332,0.37249999999999994,0.2483333328397309,6.0105116041022795,3.2747747747747753,4.359747023809524,4.359747023809524,4.359747023809524,2.9297500000000003,2.9297500000000003,2.9297500000000003,2.6042222222222056,2.6042222222222056,2.6042222222222056,0.665852272727272,0.39951136363636325,0.44390151515151527
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.0,0.8373015873015873,5.0,5.0,5.0,0.0,0.0,0.0,0.8372749999999982,0.7535474999999963,0.5023649999999993,0.560791666666665,0.6729499999999965,0.4486333333333318,5.216666666666667,3.1299999999999955,2.086666666666667,5.0,0.8373015873015873,0.4903846153846114,0.4903846153846114,0.4903846153846114,0.9562499999999954,0.9562499999999954,0.9562499999999954,0.7285714285714285,0.7285714285714285,0.7285714285714285,0.2028409090909046,0.0540909090909063,0.05409090909090727
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.244525547445196,0.4276785714285666,5.244525547445195,5.244525547445195,5.244525547445192,0.0,0.0,0.0,2.1172624999999243,1.2703574999999958,0.8469049999999996,0.9454027777777778,1.1344833333331374,0.756322222222221,4.397222222222222,1.3191666666666642,1.758888888888889,5.244525547445195,0.4276785714285666,0.5040391156462521,0.5040391156462452,0.5040391156462585,1.2096938775510149,1.209693877551012,1.2096938775510147,0.8064625850340087,0.8064625850340086,0.8064625850340109,0.1796212121212079,0.05574451410658285,0.06735795454545013
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.6053352053352,2.7248157248157265,5.6053352053352,5.6053352053352,5.6053352053352,0.0,0.0,0.0,2.9692499999999997,1.7815499999999993,1.1877000000000004,1.3258333333333336,1.591000000000001,1.060666666666667,6.166666666666667,3.7,2.466666666666667,5.6053352053352,2.7248157248157265,4.499444444444444,4.499444444444444,4.499444444444441,4.132142857142867,4.1321428571428775,4.132142857142858,1.9283333333333434,1.9283333333333557,1.928333333333333,0.7669507575757564,0.2629545454545517,0.3067803030303035
5.144996764153076,3.5810810810811486,5.144996764153076,5.144996764153076,5.144996764153076,0.0,0.0,0.0,0.2347312499999994,0.14083875,0.09389250000000002,0.10481249999999999,0.12577500000000086,0.08385000000000001,0.48750000000000016,0.2925,0.19499999999999823,5.144996764153076,3.5810810810811486,1.920868347338904,1.920868347338904,1.920868347338904,1.39948979591835,1.3994897959183592,1.3994897959183628,1.2191111111111113,1.219111111111108,1.219111111111108,0.2968614718614719,0.22002673796791444,0.11334710743801653
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.564122364122356,2.7047817047817,5.564122364122356,5.564122364122356,5.564122364122356,0.0,0.0,0.0,0.9636687500000001,0.5782012500000001,0.38546749999999996,0.430298611111111,0.5163583333333331,0.34423888888888887,2.001388888888889,1.2008333333333319,0.8005555555555557,5.564122364122356,2.7047817047817,3.111904761904762,3.111904761904762,3.111904761904762,3.4853333333333447,3.4853333333333527,3.4853333333333385,2.489523809523817,2.489523809523813,2.4895238095238246,0.6601010101010096,0.41935828877005343,0.19010909090909092
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.457221927810164,3.157392686804452,5.457221927810164,5.457221927810164,5.457221927810164,0.0,0.0,0.0,0.9897500000000008,0.5938499999999998,0.39590000000000014,0.44194444444444514,0.5303333333333349,0.3535555555555554,1.0277777777777777,0.6166666666666667,0.8222222222222222,5.457221927810164,3.157392686804452,3.809444444444435,3.809444444444435,3.809444444444435,1.3714,1.3714,1.3714,1.166156462585034,1.166156462585034,1.166156462585034,0.3710497835497831,0.23376136363636418,0.16404306220095657
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.730698564593291,0.959664600896178,5.730698564593288,5.730698564593298,5.730698564593301,0.0,0.0,0.0,2.6950624999999997,1.6170374999999986,2.1560499999999996,2.4068055555555556,2.8881666666666668,1.9254444444444445,5.597222222222222,3.3583333333333343,2.238888888888889,5.730698564593288,0.959664600896178,0.2251552795030871,0.2251552795030871,0.22515527950310568,0.3107142857142704,0.3107142857142704,0.3107142857142858,0.2589285714285532,0.2589285714285532,0.2589285714285714,0.04943181818181834,0.029659090909090934,0.019772727272727053
5.471843360388248,1.2376788553259137,5.471843360388248,5.471843360388248,5.471843360388248,0.0,0.0,0.0,0.96768125,0.5806087499999997,0.7741449999999999,0.5761203703703698,1.0370166666666663,0.6913444444444448,1.3398148148148152,1.2058333333333344,0.8038888888888891,5.471843360388248,1.2376788553259137,2.134353741496581,2.134353741496581,2.1343537414965987,1.2806122448979451,1.2806122448979451,1.2806122448979593,0.8537414965985903,0.8537414965985903,0.8537414965986395,0.2716450216450216,0.1711363636363636,0.12009569377990428
5.0,2.011904761904762,5.0,5.0,5.0,0.0,0.0,0.0,0.2929124999999999,0.17574749999999995,0.07810999999999997,0.26158333333333417,0.3139000000000003,0.20926666666666627,0.6083333333333325,0.36499999999999844,0.4866666666666649,5.0,2.011904761904762,3.8605555555555555,3.8605555555555555,3.8605555555555555,0.9927142857142677,0.9927142857142854,0.9927142857142677,2.3636054421768558,2.3636054421768558,2.3636054421768713,0.3948295454545455,0.23689772727272712,0.15793181818181806
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.858125,2.701246527777778,5.858125,5.858125,5.858125,0.0,0.0,0.0,0.5781343749999961,0.6937612499999979,0.4625074999999983,0.5162986111111092,0.6195583333333303,0.4130388888888872,1.2006944444444443,0.7204166666666616,0.9605555555555554,5.858125,2.701246527777778,4.246666666666667,4.246666666666667,4.246666666666667,2.729999999999996,2.729999999999996,2.729999999999996,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.2895454545454489,0.4343181818181776,0.24818181818181578
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.139737260480298,1.1625596184419715,5.139737260480298,5.139737260480298,5.139737260480298,0.0,0.0,0.0,0.5567343749999996,0.3340406250000001,0.4453874999999998,0.33145833333333385,0.5966250000000001,0.39775000000000027,1.15625,0.6937500000000014,0.46249999999999875,5.139737260480298,1.1625596184419715,1.5359977324263039,1.5359977324263039,1.5359977324263039,1.9353571428571428,1.9353571428571428,1.9353571428571428,1.2902380952380952,1.2902380952380952,1.2902380952380952,0.3078977272727272,0.2842132867132869,0.12315909090909116
6.078500873100681,5.149841017488076,6.078500873100681,6.078500873100681,6.078500873100681,0.0,0.0,0.0,1.3074062499999997,1.5688874999999989,1.0459249999999995,1.1675694444444442,1.4010833333333323,0.9340555555555552,2.7152777777777777,1.6291666666666664,1.086111111111111,6.078500873100681,5.149841017488076,0.29266666666666197,0.29266666666666696,0.29266666666666197,0.21949999999998582,0.21950000000000003,0.21949999999998582,0.2926666666666584,0.2926666666666673,0.2926666666666584,0.058689839572192634,0.037414772727272894,0.014781144781145021
5.629243883280476,2.0752252252252252,5.6292438832804725,5.6292438832804725,5.629243883280469,0.0,0.0,0.0,1.0164999999999997,0.6098999999999997,0.4066000000000001,0.4538888888888888,0.544666666666668,0.3631111111111073,2.111111111111111,1.2666666666666666,0.8444444444444444,5.629243883280482,2.0752252252252252,3.5407738095238104,3.5407738095238064,3.5407738095238095,3.9656666666666585,3.965666666666653,3.9656666666666665,2.8326190476190276,2.8326190476190165,2.8326190476190405,0.6437770562770562,0.40557954545454533,0.2846172248803827
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.0,4.529761904761905,5.0,5.0,5.0,0.0,0.0,0.0,0.31197187499999934,0.37436625000000134,0.2495775,0.2786041666666659,0.33432499999999976,0.22288333333333377,0.6479166666666671,0.2591666666666678,0.25916666666666593,5.0,4.529761904761905,0.4851190476190168,0.4851190476190168,0.48511904761904745,0.29107142857140245,0.29107142857140245,0.29107142857142854,0.1940476190475906,0.1940476190475906,0.19404761904761905,0.06482954545454547,0.038897727272727244,0.025931818181818223
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.402736355935145,0.5874403815580277,5.402736355935145,5.402736355935145,5.402736355935145,0.0,0.0,0.0,0.9372531249999998,0.562351875000001,0.7498024999999999,0.55800462962963,0.5022041666666652,0.669605555555556,1.2976851851851852,1.1679166666666667,0.7786111111111113,5.402736355935145,0.5874403815580277,2.0566666666666666,2.0566666666666666,2.0566666666666666,0.5508928571428585,0.5508928571428585,0.5508928571428585,1.2591836734693878,1.2591836734693878,1.2591836734693878,0.300487012987013,0.0764876033057851,0.14022727272727278
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.865454545454545,3.0491053391053367,5.865454545454542,5.865454545454542,5.865454545454542,0.0,0.0,0.0,0.8519874999999999,0.5111924999999999,0.34079499999999996,0.3804305555555558,0.45651666666666557,0.3043444444444443,0.8847222222222229,0.5308333333333337,0.7077777777777764,5.865454545454542,3.0491053391053367,4.668888888888889,4.668888888888889,4.668888888888889,3.0014285714285625,3.0014285714285625,3.0014285714285713,2.000952380952371,2.000952380952371,2.0009523809523815,0.4775000000000006,0.2864999999999995,0.19099999999999967
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.953740074664212,1.6963434022257555,5.953740074664212,5.953740074664212,5.953740074664212,0.0,0.0,0.0,0.6981750000000002,0.418905,0.55854,0.41566666666666663,0.7482000000000001,0.49879999999999985,1.45,0.87,1.1600000000000004,5.953740074664212,1.6963434022257555,2.448666666666658,2.448666666666667,2.4486666666666395,1.4691999999999843,1.4691999999999998,1.4691999999999505,2.498639455782274,2.498639455782274,2.498639455782274,0.3975108225108225,0.27825757575757576,0.16695454545454547
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.3521212121212125,0.2382045454545473,6.352121212121209,6.352121212121209,6.352121212121204,0.0,0.0,0.0,1.0882234375,1.3058681250000006,0.87057875,1.295773148148148,2.3323916666666666,0.7774638888888888,4.520138888888896,1.8080555555555549,1.2053703703703704,6.352121212121209,0.2382045454545473,1.3907563025210061,1.3907563025210008,1.3907563025210083,1.0132653061224426,1.0132653061224441,1.0132653061224435,0.8826666666666668,0.8826666666666659,0.8826666666666659,0.21493506493506492,0.15930481283422374,0.08206611570247921
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6.450413223140485,1.9991161616161566,6.450413223140496,6.45041322314048,6.450413223140474,0.0,0.0,0.0,4.6959625,2.8175775000000005,1.8783850000000006,2.0968472222222214,2.516216666666665,1.6774777777777778,3.2509259259259267,5.851666666666666,3.901111111111111,6.450413223140478,1.9991161616161566,2.434240362811791,2.434240362811791,2.434240362811791,2.862666666666664,2.8626666666666716,2.8626666666666583,1.908444444444429,1.9084444444444444,1.908444444444415,0.5740641711229946,0.3659659090909091,0.15013986013986014
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
