pkg_received_utc_ts,package_tracking_number,scac,Pallet
175,7.40E+11,FDEG,70
175,7.40E+11,FDEG,70
175,TLMD349988596,TLMD,70
175,TLMD350001728,TLMD,70
175,7.40E+11,FDEG,70
175,7.40E+11,FDEG,70
175,TLMD349989684,TLMD,70
176,TLMD183149983528,TLMD,71
176,7.40E+11,FDEG,71
176,7.40E+11,FDEG,71
176,TLMD183149972361,TLMD,71
176,9.26129E+21,USPS,71
176,TLMD183149972585,TLMD,71
176,TLMD183149913451,TLMD,71
176,TLMD183149937408,TLMD,71
176,TLMD183149989380,TLMD,71
176,9.26129E+21,USPS,71
176,TLMD183149936810,TLMD,71
176,TLMD183149991608,TLMD,71
176,TLMD183149988738,TLMD,71
176,9.26129E+21,USPS,71
176,TLMD183149988283,TLMD,71
176,1Z300FX2YW43185222,UPSN,71
176,TLMD183149976689,TLMD,71
176,9.26129E+21,USPS,71
176,TLMD183149963237,TLMD,71
176,9.26129E+21,USPS,71
176,9.26129E+21,USPS,71
176,TLMD183149991331,TLMD,71
176,TLMD183149980950,TLMD,71
176,7.40E+11,FDEG,71
176,TLMD183149912845,TLMD,71
176,TLMD183149964978,TLMD,71
176,TLMD183149962890,TLMD,71
176,7.40E+11,FDEG,71
176,7.40E+11,FDEG,71
176,TLMD183149979999,TLMD,71
176,7.40E+11,FDEG,71
176,TLMD183149988238,TLMD,71
176,TLMD183149963835,TLMD,71
176,7.40E+11,FDEG,71
176,TLMD183149983699,TLMD,71
176,TLMD183149963415,TLMD,71
176,7.40E+11,FDEG,71
176,7.40E+11,FDEG,71
176,TLMD183149986892,TLMD,71
176,7.40E+11,FDEG,71
176,TLMD183149938890,TLMD,71
176,TLMD183149937677,TLMD,71
176,7.40E+11,FDEG,71
176,TLMD183149991653,TLMD,71
176,TLMD183149970578,TLMD,71
176,9.26129E+21,USPS,71
176,TLMD183149969991,TLMD,71
176,TLMD183149914432,TLMD,71
176,7.40E+11,FDEG,71
176,TLMD183149989844,TLMD,71
176,TLMD183149981780,TLMD,71
176,TLMD183149987873,TLMD,71
176,TLMD183149989513,TLMD,71
176,TLMD183149988443,TLMD,71
176,TLMD183149958243,TLMD,71
176,9.26129E+21,USPS,71
176,TLMD183149979328,TLMD,71
176,TLMD183149958814,TLMD,71
176,7.40E+11,FDEG,71
176,9.26129E+21,USPS,71
176,TLMD183149987613,TLMD,71
176,TLMD183149983911,TLMD,71
176,TLMD183149984018,TLMD,71
176,TLMD183149988998,TLMD,71
176,9.26129E+21,USPS,71
176,TLMD183149990332,TLMD,71
176,9.26129E+21,USPS,71
176,TLMD183149988621,TLMD,71
176,7.40E+11,FDEG,71
176,TLMD183149992367,TLMD,71
176,TLMD183149989237,TLMD,71
176,TLMD183149991751,TLMD,71
176,TLMD183149988792,TLMD,71
176,TLMD183149987622,TLMD,71
176,9.26129E+21,USPS,71
176,TLMD183149986865,TLMD,71
176,TLMD183149989906,TLMD,71
176,TLMD183149981208,TLMD,71
176,7.40E+11,FDEG,71
176,TLMD183149979015,TLMD,71
176,7.40E+11,FDEG,71
177,TLMD114449708183,TLMD,72
177,TLMD114449706041,TLMD,72
177,1ZY8F968YW43299446,UPSN,72
177,TLMD114449713382,TLMD,72
177,TLMD114449722998,TLMD,72
177,TLMD114449716076,TLMD,72
177,7.40E+11,FDEG,72
177,TLMD114449727171,TLMD,72
177,TLMD114449721999,TLMD,72
177,TLMD114449717333,TLMD,72
177,TLMD114449710081,TLMD,72
177,TLMD114449725306,TLMD,72
177,1ZY8F968YW43299437,UPSN,72
177,1ZY8F968YW43299455,UPSN,72
177,TLMD114449964772,TLMD,72
177,TLMD114449710956,TLMD,72
177,TLMD114449964478,TLMD,72
177,7.40E+11,FDEG,72
177,7.40E+11,FDEG,72
177,9.26129E+21,USPS,72
177,TLMD114449708754,TLMD,72
177,7.40E+11,FDEG,72
177,7.40E+11,FDEG,72
177,TLMD114449707764,TLMD,72
177,TLMD114449712838,TLMD,72
177,7.40E+11,FDEG,72
177,7.40E+11,FDEG,72
177,TLMD114449722318,TLMD,72
177,TLMD114449709351,TLMD,72
177,7.40E+11,FDEG,72
177,TLMD114449705319,TLMD,72
177,1ZY8F968YW43299464,UPSN,72
177,TLMD114449718485,TLMD,72
177,TLMD114449704838,TLMD,72
177,TLMD114449713784,TLMD,72
177,7.40E+11,FDEG,72
177,TLMD114449720070,TLMD,72
177,TLMD114449715059,TLMD,72
177,TLMD114449725637,TLMD,72
177,TLMD114449727448,TLMD,72
177,TLMD114449716763,TLMD,72
177,TLMD114449717959,TLMD,72
177,TLMD114449714336,TLMD,72
177,TLMD114449719591,TLMD,72
178,TLMD183149987195,TLMD,73
178,7.40E+11,FDEG,73
178,TLMD183149987980,TLMD,73
178,7.40E+11,FDEG,73
178,7.40E+11,FDEG,73
178,TLMD183149964567,TLMD,73
178,7.40E+11,FDEG,73
178,7.40E+11,FDEG,73
178,TLMD183149961346,TLMD,73
178,TLMD183149989406,TLMD,73
179,1ZY8F968YW43299473,UPSN,74
179,TLMD114449766816,TLMD,74
179,TLMD114449727644,TLMD,74
179,TLMD114449765442,TLMD,74
179,TLMD114449756498,TLMD,74
179,TLMD114449754589,TLMD,74
179,TLMD114449770150,TLMD,74
179,TLMD114449766389,TLMD,74
179,TLMD114449960623,TLMD,74
179,TLMD114449729106,TLMD,74
179,TLMD114449752965,TLMD,74
179,TLMD114449755631,TLMD,74
179,TLMD114449939228,TLMD,74
179,TLMD114449949511,TLMD,74
179,TLMD114449957235,TLMD,74
179,TLMD114449942563,TLMD,74
179,TLMD114449945640,TLMD,74
179,TLMD114449941868,TLMD,74
179,TLMD114449724861,TLMD,74
179,TLMD114449954185,TLMD,74
179,TLMD114449956861,TLMD,74
179,TLMD114449752456,TLMD,74
179,TLMD114449753491,TLMD,74
179,7.40E+11,FDEG,74
179,TLMD114449764952,TLMD,74
179,TLMD114449765899,TLMD,74
179,TLMD114449959171,TLMD,74
179,TLMD114449950965,TLMD,74
179,TLMD114449952043,TLMD,74
179,TLMD114449940289,TLMD,74
179,TLMD114449950090,TLMD,74
179,TLMD114449957520,TLMD,74
179,7.40E+11,FDEG,74
179,TLMD114449719180,TLMD,74
179,TLMD114449960043,TLMD,74
179,TLMD114449718752,TLMD,74
179,TLMD114449941573,TLMD,74
179,TLMD114449938907,TLMD,74
179,9.26129E+21,USPS,74
179,TLMD114449721435,TLMD,74
179,TLMD114449961097,TLMD,74
179,TLMD114449947602,TLMD,74
179,TLMD114449754098,TLMD,74
179,TLMD114449940547,TLMD,74
179,TLMD114449753188,TLMD,74
179,TLMD114449724281,TLMD,74
179,TLMD114449728349,TLMD,74
179,TLMD114449753759,TLMD,74
179,TLMD114449953006,TLMD,74
179,TLMD114449950410,TLMD,74
179,TLMD114449939684,TLMD,74
179,TLMD114449720445,TLMD,74
179,7.40E+11,FDEG,74
179,TLMD114449756238,TLMD,74
179,TLMD114449718949,TLMD,74
179,7.40E+11,FDEG,74
179,TLMD114449955719,TLMD,74
179,TLMD114449948272,TLMD,74
179,TLMD114449727082,TLMD,74
179,TLMD114449770507,TLMD,74
179,TLMD114449944801,TLMD,74
179,TLMD114449726065,TLMD,74
179,TLMD114449946747,TLMD,74
179,TLMD114449949146,TLMD,74
179,TLMD114449767271,TLMD,74
179,TLMD114449770776,TLMD,74
179,7.40E+11,FDEG,74
179,TLMD114449943553,TLMD,74
179,TLMD114449716709,TLMD,74
179,TLMD114449718494,TLMD,74
179,TLMD114449939951,TLMD,74
179,TLMD114449720178,TLMD,74
179,TLMD114449725673,TLMD,74
179,TLMD114449958323,TLMD,74
179,TLMD114449768690,TLMD,74
179,TLMD114449719662,TLMD,74
179,TLMD114449715862,TLMD,74
179,TLMD114449953257,TLMD,74
179,TLMD114449948003,TLMD,74
179,TLMD114449943222,TLMD,74
179,TLMD114449952589,TLMD,74
179,TLMD114449719439,TLMD,74
179,TLMD114449956254,TLMD,74
179,TLMD114449954792,TLMD,74
179,TLMD114449769144,TLMD,74
179,TLMD114449771097,TLMD,74
179,TLMD114449716254,TLMD,74
179,TLMD114449767904,TLMD,74
179,7.40E+11,FDEG,74
179,TLMD114449720963,TLMD,74
179,TLMD114449942152,TLMD,74
179,TLMD114449719895,TLMD,74
179,TLMD114449726592,TLMD,74
180,7.40E+11,FDEG,75
180,7.40E+11,FDEG,75
180,TLMD202549980905,TLMD,75
180,TLMD202549975902,TLMD,75
180,7.40E+11,FDEG,75
180,7.40E+11,FDEG,75
180,TLMD202549980807,TLMD,75
180,7.40E+11,FDEG,75
180,7.40E+11,FDEG,75
182,TLMD202549945346,TLMD,76
182,TLMD202549908672,TLMD,76
182,TLMD202549946336,TLMD,76
182,TLMD202549853856,TLMD,76
182,TLMD202549856371,TLMD,76
182,TLMD202549921826,TLMD,76
182,TLMD202549907495,TLMD,76
182,7.40E+11,FDEG,76
182,7.40E+11,FDEG,76
182,TLMD202549901599,TLMD,76
182,TLMD202549837525,TLMD,76
182,TLMD202549918036,TLMD,76
182,TLMD202549915182,TLMD,76
182,TLMD202549897872,TLMD,76
182,TLMD202549903971,TLMD,76
182,TLMD202549894517,TLMD,76
182,7.40E+11,FDEG,76
182,7.40E+11,FDEG,76
182,7.40E+11,FDEG,76
182,TLMD202549899790,TLMD,76
182,TLMD202549834751,TLMD,76
182,TLMD202549838711,TLMD,76
182,TLMD202549902187,TLMD,76
182,TLMD202549836599,TLMD,76
182,TLMD202549852777,TLMD,76
182,9.26129E+21,USPS,76
182,TLMD202549851867,TLMD,76
182,TLMD202549840093,TLMD,76
182,TLMD202549945980,TLMD,76
182,TLMD202549843161,TLMD,76
182,TLMD202549852400,TLMD,76
182,7.40E+11,FDEG,76
182,TLMD202549855443,TLMD,76
182,TLMD202549854506,TLMD,76
182,TLMD202549914638,TLMD,76
182,TLMD202549910945,TLMD,76
182,9.26129E+21,USPS,76
182,TLMD202549912541,TLMD,76
182,TLMD202549836197,TLMD,76
182,TLMD202549856862,TLMD,76
182,TLMD202549904390,TLMD,76
182,9.26129E+21,USPS,76
182,TLMD202549929435,TLMD,76
182,7.40E+11,FDEG,76
182,9.26129E+21,USPS,76
182,9.26129E+21,USPS,76
182,TLMD202549911346,TLMD,76
182,9.26129E+21,USPS,76
182,TLMD202549928043,TLMD,76
182,9.26129E+21,USPS,76
182,7.40E+11,FDEG,76
182,TLMD202549927302,TLMD,76
182,TLMD202549930094,TLMD,76
182,TLMD202549855890,TLMD,76
182,TLMD202549928356,TLMD,76
182,7.40E+11,FDEG,76
182,9.26129E+21,USPS,76
182,TLMD202549927811,TLMD,76
182,TLMD202549898675,TLMD,76
182,TLMD202549923477,TLMD,76
182,9.26129E+21,USPS,76
182,1Z3Y563WYW42746399,UPSN,76
182,9.26129E+21,USPS,76
182,TLMD202549913166,TLMD,76
182,TLMD202549947942,TLMD,76
182,7.40E+11,FDEG,76
182,TLMD202549850484,TLMD,76
183,TLMD202549969366,TLMD,77
183,TLMD202549984572,TLMD,77
183,7.40E+11,FDEG,77
183,7.40E+11,FDEG,77
183,TLMD202549966341,TLMD,77
183,TLMD202549980085,TLMD,77
183,TLMD202549978963,TLMD,77
183,TLMD202549953140,TLMD,77
183,7.40E+11,FDEG,77
183,TLMD202549982583,TLMD,77
183,7.40E+11,FDEG,77
183,TLMD202549974378,TLMD,77
183,TLMD202549953444,TLMD,77
183,7.40E+11,FDEG,77
183,TLMD202549976616,TLMD,77
183,TLMD202549975386,TLMD,77
183,TLMD202549977900,TLMD,77
183,TLMD202549974761,TLMD,77
183,TLMD202549981342,TLMD,77
183,TLMD202549980245,TLMD,77
183,7.40E+11,FDEG,77
183,TLMD202549979355,TLMD,77
183,7.40E+11,FDEG,77
183,TLMD202549956227,TLMD,77
183,7.40E+11,FDEG,77
183,TLMD202549972861,TLMD,77
183,7.40E+11,FDEG,77
183,7.40E+11,FDEG,77
183,TLMD202549983519,TLMD,77
183,TLMD202549970818,TLMD,77
183,TLMD202549980656,TLMD,77
183,TLMD202549980512,TLMD,77
183,7.40E+11,FDEG,77
183,TLMD202549980843,TLMD,77
183,9.26129E+21,USPS,77
183,TLMD202549978696,TLMD,77
183,1Z3Y563WYW42746415,UPSN,77
183,TLMD202549979891,TLMD,77
183,TLMD202549969115,TLMD,77
183,TLMD202549983751,TLMD,77
183,9.26129E+21,USPS,77
183,7.40E+11,FDEG,77
183,TLMD202549984385,TLMD,77
183,1Z3Y563WYW42746406,UPSN,77
183,7.40E+11,FDEG,77
183,7.40E+11,FDEG,77
183,TLMD202549979560,TLMD,77
183,TLMD202549981771,TLMD,77
183,TLMD202549984652,TLMD,77
183,TLMD202549983902,TLMD,77
183,TLMD202549979006,TLMD,77
183,TLMD202549984241,TLMD,77
183,TLMD202549966761,TLMD,77
183,7.40E+11,FDEG,77
183,TLMD202549977535,TLMD,77
183,TLMD202549967706,TLMD,77
183,9.26129E+21,USPS,77
183,TLMD202549955648,TLMD,77
183,9.26129E+21,USPS,77
183,TLMD202549970390,TLMD,77
183,9.26129E+21,USPS,77
183,TLMD202549948861,TLMD,77
183,TLMD202549984429,TLMD,77
183,TLMD202549983135,TLMD,77
183,TLMD202549976170,TLMD,77
183,9.26129E+21,USPS,77
183,TLMD202549984778,TLMD,77
183,TLMD202549953775,TLMD,77
183,7.40E+11,FDEG,77
183,TLMD202549982752,TLMD,77
183,TLMD202549977151,TLMD,77
183,7.40E+11,FDEG,77
183,TLMD202549955219,TLMD,77
183,TLMD202549967340,TLMD,77
183,TLMD202549982216,TLMD,77
189,TLMD218949855738,TLMD,78
189,9.26129E+21,USPS,78
189,7.40E+11,FDEG,78
189,TLMD218950001013,TLMD,78
189,TLMD218950002549,TLMD,78
189,7.40E+11,FDEG,78
189,TLMD218949955746,TLMD,78
189,7.40E+11,FDEG,78
189,7.40E+11,FDEG,78
189,1Z3Y5321YW42590434,UPSN,78
189,TLMD218950001835,TLMD,78
189,TLMD218950002021,TLMD,78
189,TLMD218950000327,TLMD,78
189,TLMD218950002361,TLMD,78
190,TLMD135650017257,TLMD,79
190,TLMD135650007464,TLMD,79
190,7.40E+11,FDEG,79
190,TLMD135650016847,TLMD,79
190,TLMD135649939406,TLMD,79
190,TLMD135650005886,TLMD,79
190,TLMD135649999655,TLMD,79
190,TLMD135650015857,TLMD,79
190,TLMD135650006349,TLMD,79
190,9.26129E+21,USPS,79
190,7.40E+11,FDEG,79
190,TLMD135650000836,TLMD,79
190,TLMD135650016490,TLMD,79
190,1ZY8F707YW42285740,UPSN,79
190,7.40E+11,FDEG,79
190,TLMD135649937382,TLMD,79
190,TLMD135650002987,TLMD,79
190,9.26129E+21,USPS,79
190,TLMD135650013500,TLMD,79
190,9.26129E+21,USPS,79
190,TLMD135649938845,TLMD,79
190,TLMD135650016276,TLMD,79
190,7.40E+11,FDEG,79
190,TLMD135649937695,TLMD,79
190,1ZY8F707YW42285731,UPSN,79
190,TLMD135649998790,TLMD,79
190,TLMD135650013840,TLMD,79
190,7.40E+11,FDEG,79
190,TLMD135650012949,TLMD,79
190,TLMD135650014643,TLMD,79
190,TLMD135650005402,TLMD,79
190,TLMD135650016043,TLMD,79
190,TLMD135650015446,TLMD,79
190,TLMD135650012047,TLMD,79
190,TLMD135650007642,TLMD,79
190,TLMD135649874566,TLMD,79
190,TLMD135650004181,TLMD,79
190,TLMD135650000425,TLMD,79
190,TLMD135650007188,TLMD,79
190,TLMD135649998996,TLMD,79
190,TLMD135650007268,TLMD,79
190,TLMD135649940921,TLMD,79
190,7.40E+11,FDEG,79
190,TLMD135650003333,TLMD,79
190,7.40E+11,FDEG,79
191,TLMD118549798765,TLMD,80
191,9.26129E+21,USPS,80
191,9.26129E+21,USPS,80
191,9.26129E+21,USPS,80
191,TLMD118549793813,TLMD,80
191,7.40E+11,FDEG,80
191,TLMD118549798327,TLMD,80
191,TLMD118549790987,TLMD,80
191,7.40E+11,FDEG,80
191,TLMD118549761535,TLMD,80
191,7.40E+11,FDEG,80
191,7.40E+11,FDEG,80
191,TLMD118549774996,TLMD,80
191,7.40E+11,FDEG,80
191,TLMD118549789168,TLMD,80
191,TLMD118549787624,TLMD,80
191,TLMD118549803481,TLMD,80
191,TLMD118549743493,TLMD,80
191,TLMD118549773764,TLMD,80
191,TLMD118549823405,TLMD,80
191,TLMD118549805854,TLMD,80
191,TLMD118549828035,TLMD,80
191,7.40E+11,FDEG,80
191,TLMD118549747980,TLMD,80
191,9.26129E+21,USPS,80
191,7.40E+11,FDEG,80
191,7.40E+11,FDEG,80
191,9.26129E+21,USPS,80
191,TLMD118549808557,TLMD,80
191,TLMD118549800948,TLMD,80
191,TLMD118549799362,TLMD,80
191,TLMD118549777751,TLMD,80
191,TLMD118549757595,TLMD,80
191,TLMD118549782423,TLMD,80
191,9.26129E+21,USPS,80
191,9.26129E+21,USPS,80
191,TLMD118549764176,TLMD,80
191,7.40E+11,FDEG,80
191,7.40E+11,FDEG,80
191,7.40E+11,FDEG,80
191,TLMD118549823003,TLMD,80
191,TLMD118549804266,TLMD,80
191,9.26129E+21,USPS,80
191,TLMD118549793519,TLMD,80
191,TLMD118549791315,TLMD,80
191,TLMD118549756069,TLMD,80
191,TLMD118549775495,TLMD,80
191,TLMD118549770025,TLMD,80
191,1ZY8F969YW42752599,UPSN,80
191,TLMD118549790558,TLMD,80
191,TLMD118549830237,TLMD,80
191,TLMD118549788454,TLMD,80
191,7.40E+11,FDEG,80
191,TLMD118549753080,TLMD,80
191,TLMD118549830826,TLMD,80
191,9.26129E+21,USPS,80
191,TLMD118549801358,TLMD,80
191,9.26129E+21,USPS,80
191,9.26129E+21,USPS,80
191,TLMD118549796767,TLMD,80
191,TLMD118549780096,TLMD,80
191,TLMD118549765380,TLMD,80
191,9.26129E+21,USPS,80
191,7.40E+11,FDEG,80
191,7.40E+11,FDEG,80
191,7.40E+11,FDEG,80
191,TLMD118549772925,TLMD,80
191,9.26129E+21,USPS,80
191,7.40E+11,FDEG,80
191,TLMD118549762696,TLMD,80
191,TLMD118549776298,TLMD,80
191,TLMD118549764667,TLMD,80
191,TLMD118549796445,TLMD,80
191,1ZY8F969YW42752580,UPSN,80
191,TLMD118549791959,TLMD,80
191,TLMD118549772194,TLMD,80
191,TLMD118549756318,TLMD,80
191,1ZY8F969YW42752606,UPSN,80
192,TLMD118549929542,TLMD,81
192,TLMD118550001657,TLMD,81
192,9.26129E+21,USPS,81
192,TLMD118549983993,TLMD,81
192,9.26129E+21,USPS,81
192,TLMD118549863318,TLMD,81
192,7.40E+11,FDEG,81
192,7.40E+11,FDEG,81
192,9.26129E+21,USPS,81
192,TLMD118549941626,TLMD,81
192,TLMD118549894857,TLMD,81
192,TLMD118549998656,TLMD,81
192,TLMD118549966645,TLMD,81
192,9.26129E+21,USPS,81
192,TLMD118549967671,TLMD,81
192,TLMD118549939291,TLMD,81
192,TLMD118549889649,TLMD,81
192,TLMD118549983466,TLMD,81
192,TLMD118549895767,TLMD,81
192,TLMD118549865889,TLMD,81
192,TLMD118549996961,TLMD,81
192,7.40E+11,FDEG,81
192,TLMD118550002263,TLMD,81
192,TLMD118549997308,TLMD,81
192,9.26129E+21,USPS,81
192,TLMD118549931520,TLMD,81
192,7.40E+11,FDEG,81
192,TLMD118549975733,TLMD,81
192,7.40E+11,FDEG,81
192,TLMD118549965717,TLMD,81
192,TLMD118549997700,TLMD,81
192,TLMD118549859243,TLMD,81
192,7.40E+11,FDEG,81
192,9.26129E+21,USPS,81
192,9.26129E+21,USPS,81
192,9.26129E+21,USPS,81
192,TLMD118549872504,TLMD,81
192,7.40E+11,FDEG,81
192,TLMD118550002138,TLMD,81
192,TLMD118549876699,TLMD,81
192,9.26129E+21,USPS,81
192,TLMD118549934456,TLMD,81
192,9.26129E+21,USPS,81
192,9.26129E+21,USPS,81
192,TLMD118549877572,TLMD,81
192,9.26129E+21,USPS,81
192,9.26129E+21,USPS,81
192,TLMD118550002978,TLMD,81
192,TLMD118549932154,TLMD,81
192,TLMD118549874922,TLMD,81
192,TLMD118549870855,TLMD,81
192,TLMD118549876153,TLMD,81
192,TLMD118549996729,TLMD,81
192,7.40E+11,FDEG,81
192,TLMD118549877214,TLMD,81
192,7.40E+11,FDEG,81
192,9.26129E+21,USPS,81
192,TLMD118549860919,TLMD,81
192,9.26129E+21,USPS,81
192,7.40E+11,FDEG,81
192,TLMD118550000201,TLMD,81
192,TLMD118549944347,TLMD,81
192,TLMD118549927633,TLMD,81
192,9.26129E+21,USPS,81
192,9.26129E+21,USPS,81
192,9.26129E+21,USPS,81
192,TLMD118549984830,TLMD,81
192,9.26129E+21,USPS,81
192,9.26129E+21,USPS,81
192,TLMD118549977722,TLMD,81
192,7.40E+11,FDEG,81
192,TLMD118549997835,TLMD,81
192,TLMD118549965271,TLMD,81
192,7.40E+11,FDEG,81
192,TLMD118549899398,TLMD,81
192,9.26129E+21,USPS,81
192,7.40E+11,FDEG,81
192,TLMD118549896266,TLMD,81
192,9.26129E+21,USPS,81
192,TLMD118549966029,TLMD,81
192,7.40E+11,FDEG,81
192,9.26129E+21,USPS,81
192,TLMD118549932887,TLMD,81
192,TLMD118549933555,TLMD,81
192,9.26129E+21,USPS,81
192,TLMD118549929177,TLMD,81
192,TLMD118549870551,TLMD,81
192,TLMD118549979239,TLMD,81
192,9.26129E+21,USPS,81
192,TLMD118549938096,TLMD,81
192,9.26129E+21,USPS,81
192,9.26129E+21,USPS,81
192,9.26129E+21,USPS,81
192,9.26129E+21,USPS,81
192,9.26129E+21,USPS,81
192,7.40E+11,FDEG,81
192,TLMD118549862882,TLMD,81
192,TLMD118549864157,TLMD,81
192,TLMD118549870186,TLMD,81
192,7.40E+11,FDEG,81
192,TLMD118549891627,TLMD,81
192,9.26129E+21,USPS,81
192,7.40E+11,FDEG,81
192,7.40E+11,FDEG,81
192,7.40E+11,FDEG,81
192,TLMD118549858628,TLMD,81
192,7.40E+11,FDEG,81
192,TLMD118549857389,TLMD,81
192,TLMD118549897041,TLMD,81
192,TLMD118549975279,TLMD,81
192,TLMD118549860302,TLMD,81
192,7.40E+11,FDEG,81
192,TLMD118550001273,TLMD,81
192,7.40E+11,FDEG,81
192,9.26129E+21,USPS,81
192,9.26129E+21,USPS,81
192,7.40E+11,FDEG,81
192,TLMD118549854033,TLMD,81
192,7.40E+11,FDEG,81
192,9.26129E+21,USPS,81
192,TLMD118549881085,TLMD,81
192,TLMD118549983386,TLMD,81
192,TLMD118549899807,TLMD,81
192,TLMD118549869769,TLMD,81
192,TLMD118549876939,TLMD,81
192,7.40E+11,FDEG,81
192,TLMD118549892911,TLMD,81
192,TLMD118549868564,TLMD,81
195,9.26129E+21,USPS,82
195,9.26129E+21,USPS,82
195,TLMD118549945293,TLMD,82
195,7.40E+11,FDEG,82
195,TLMD118549819438,TLMD,82
195,TLMD118549878660,TLMD,82
195,TLMD118549948594,TLMD,82
195,TLMD118549873487,TLMD,82
195,TLMD118549871121,TLMD,82
195,TLMD118549944365,TLMD,82
195,TLMD118549827250,TLMD,82
195,9.26129E+21,USPS,82
195,9.26129E+21,USPS,82
195,7.40E+11,FDEG,82
195,7.40E+11,FDEG,82
195,TLMD118549894053,TLMD,82
195,TLMD118549886197,TLMD,82
195,TLMD118549892966,TLMD,82
195,TLMD118549842868,TLMD,82
195,TLMD118549949333,TLMD,82
195,TLMD118549947004,TLMD,82
195,TLMD118549877545,TLMD,82
195,TLMD118549892144,TLMD,82
195,7.40E+11,FDEG,82
195,TLMD118549880620,TLMD,82
195,TLMD118549835447,TLMD,82
195,TLMD213550016230,TLMD,82
195,1ZY8F969YW42752633,UPSN,82
195,7.40E+11,FDEG,82
195,9.26129E+21,USPS,82
195,9.26129E+21,USPS,82
195,9.26129E+21,USPS,82
195,TLMD118549876215,TLMD,82
195,TLMD118549944507,TLMD,82
195,TLMD118549826340,TLMD,82
195,1ZY8F969YW42752642,UPSN,82
195,TLMD118549867770,TLMD,82
195,TLMD118549845954,TLMD,82
195,TLMD118549863863,TLMD,82
195,7.40E+11,FDEG,82
195,TLMD118549887258,TLMD,82
195,TLMD118549874020,TLMD,82
195,7.40E+11,FDEG,82
195,9.26129E+21,USPS,82
195,TLMD213549999600,TLMD,82
195,TLMD213550012627,TLMD,82
195,9.26129E+21,USPS,82
195,9.26129E+21,USPS,82
195,7.40E+11,FDEG,82
195,9.26129E+21,USPS,82
195,1ZY8F969YW42752615,UPSN,82
195,1ZY8F969YW42752624,UPSN,82
195,TLMD118549953800,TLMD,82
195,TLMD118549891494,TLMD,82
195,7.40E+11,FDEG,82
195,9.26129E+21,USPS,82
195,TLMD118549843965,TLMD,82
195,TLMD118549863381,TLMD,82
195,9.26129E+21,USPS,82
195,TLMD118549881209,TLMD,82
195,TLMD213550014545,TLMD,82
195,TLMD118549943866,TLMD,82
195,TLMD118549824968,TLMD,82
195,TLMD118549999333,TLMD,82
195,9.26129E+21,USPS,82
195,7.40E+11,FDEG,82
195,TLMD118549864460,TLMD,82
195,TLMD118549855872,TLMD,82
195,TLMD118549886802,TLMD,82
195,TLMD118549827992,TLMD,82
195,9.26129E+21,USPS,82
195,TLMD118549869732,TLMD,82
195,TLMD118549948021,TLMD,82
195,7.40E+11,FDEG,82
195,TLMD118549879436,TLMD,82
195,TLMD118549881861,TLMD,82
195,TLMD118549832851,TLMD,82
195,1ZY8F969YW42752651,UPSN,82
195,TLMD118549948950,TLMD,82
195,TLMD118549893563,TLMD,82
195,TLMD118549888784,TLMD,82
195,TLMD118549825289,TLMD,82
195,7.40E+11,FDEG,82
195,TLMD118549866226,TLMD,82
195,7.40E+11,FDEG,82
195,TLMD118549870748,TLMD,82
195,TLMD118549829249,TLMD,82
195,7.40E+11,FDEG,82
195,TLMD118549835689,TLMD,82
195,TLMD118549944758,TLMD,82
195,7.40E+11,FDEG,82
195,TLMD118549950054,TLMD,82
195,9.26129E+21,USPS,82
195,TLMD118549887936,TLMD,82
195,7.40E+11,FDEG,82
195,7.40E+11,FDEG,82
195,TLMD118549868975,TLMD,82
195,TLMD118549872997,TLMD,82
195,TLMD118549848568,TLMD,82
195,9.26129E+21,USPS,82
196,TLMD213550009828,TLMD,83
196,7.40E+11,FDEG,83
196,7.40E+11,FDEG,83
196,9.26129E+21,USPS,83
196,9.26129E+21,USPS,83
196,TLMD213550001362,TLMD,83
196,TLMD213550013724,TLMD,83
196,7.40E+11,FDEG,83
196,7.40E+11,FDEG,83
196,TLMD213550004690,TLMD,83
196,TLMD213550015722,TLMD,83
196,TLMD213549975804,TLMD,83
196,9.26129E+21,USPS,83
196,7.40E+11,FDEG,83
196,TLMD213550003824,TLMD,83
196,TLMD213549991519,TLMD,83
196,TLMD213550004341,TLMD,83
196,TLMD213550013073,TLMD,83
196,7.40E+11,FDEG,83
196,TLMD213549998889,TLMD,83
196,TLMD213550009515,TLMD,83
196,7.40E+11,FDEG,83
196,TLMD213549992910,TLMD,83
196,7.40E+11,FDEG,83
196,7.40E+11,FDEG,83
196,TLMD213550007704,TLMD,83
196,TLMD213550004583,TLMD,83
196,TLMD213549988176,TLMD,83
196,TLMD213549976787,TLMD,83
196,7.40E+11,FDEG,83
196,7.40E+11,FDEG,83
196,TLMD213549994703,TLMD,83
196,TLMD213549987319,TLMD,83
196,7.40E+11,FDEG,83
196,1Z97Y233YW42322687,UPSN,83
196,TLMD213550004476,TLMD,83
196,TLMD213550012065,TLMD,83
196,TLMD213549977884,TLMD,83
196,TLMD213549970603,TLMD,83
196,7.40E+11,FDEG,83
196,TLMD213549970925,TLMD,83
196,TLMD213550003995,TLMD,83
196,TLMD213549978187,TLMD,83
196,TLMD213550012556,TLMD,83
196,TLMD213549988336,TLMD,83
196,7.40E+11,FDEG,83
196,7.40E+11,FDEG,83
196,9.26129E+21,USPS,83
196,1Z97Y2330342322710,UPSN,83
