sortation_center_id,inbound_date,trailer_id,planned_arrival_central_time,actual_arrival_central_time,actual_pallets,planned_pallets,actual_packages,planned_packages,planned_arrival_datetime,actual_arrival_datetime,[planned_truck_sequence,actual_truck_sequence
3862,2024-08-18,AGCTXMBEAM,19:29:00,19:29:00,0,0,0,0,2024-08-18 19:29:00,2024-08-18 19:29:00,10,10
3862,2024-08-18,LNU3GHMQGX,19:42:00,19:42:00,0,0,0,0,2024-08-18 19:42:00,2024-08-18 19:42:00,13,11
3862,2024-08-18,Z22ZLU150X,20:59:00,19:59:00,22,23,1535,1566,2024-08-18 20:59:00,2024-08-18 19:59:00,14,12
3862,2024-08-18,RKE3VUQ5X2,21:08:00,20:43:00,15,15,921,921,2024-08-18 21:08:00,2024-08-18 20:43:00,15,13
3862,2024-08-18,8KRJIEWGNC,19:29:00,21:54:00,12,12,768,768,2024-08-18 19:29:00,2024-08-18 21:54:00,9,14
3862,2024-08-19,VCNSDSD62Q,08:16:00,08:10:00,14,14,1066,1066,2024-08-19 08:16:00,2024-08-19 08:10:00,16,15
3862,2024-08-19,E6HSP33K4D,14:53:00,14:09:00,1,2,37,144,2024-08-19 14:53:00,2024-08-19 14:09:00,1,1
3862,2024-08-19,HFRB6OYXJL,17:34:00,17:27:00,12,12,681,681,2024-08-19 17:34:00,2024-08-19 17:27:00,5,2
3862,2024-08-19,6M6A6LPNR9,17:29:00,17:29:00,0,0,0,0,2024-08-19 17:29:00,2024-08-19 17:29:00,2,3
3862,2024-08-19,C70YZWMFE0,17:29:00,17:31:00,16,16,778,778,2024-08-19 17:29:00,2024-08-19 17:31:00,3,4
3862,2024-08-19,EAA59YPRRU,17:34:00,17:34:00,0,0,0,0,2024-08-19 17:34:00,2024-08-19 17:34:00,4,5
3862,2024-08-19,JWFTCWYYC9,19:18:00,19:18:00,0,0,0,0,2024-08-19 19:18:00,2024-08-19 19:18:00,7,6
3862,2024-08-19,UZRXBQB22E,19:42:00,19:28:00,12,12,662,662,2024-08-19 19:42:00,2024-08-19 19:28:00,11,7
3862,2024-08-19,572W9DU4NI,19:29:00,19:29:00,0,0,0,0,2024-08-19 19:29:00,2024-08-19 19:29:00,9,8
3862,2024-08-19,T24Z4C9J6F,19:34:00,19:39:00,24,24,1277,1277,2024-08-19 19:34:00,2024-08-19 19:39:00,10,9
3862,2024-08-19,VIWEUTFSVB,19:42:00,19:42:00,0,0,0,0,2024-08-19 19:42:00,2024-08-19 19:42:00,12,10
3862,2024-08-19,U5DD7XF50L,19:18:00,20:27:00,19,19,1132,1132,2024-08-19 19:18:00,2024-08-19 20:27:00,6,11
3862,2024-08-19,U1W23GIHJ3,21:08:00,20:52:00,19,19,1206,1206,2024-08-19 21:08:00,2024-08-19 20:52:00,14,12
3862,2024-08-19,LFP2XT11BE,20:59:00,21:29:00,18,18,891,891,2024-08-19 20:59:00,2024-08-19 21:29:00,13,13
3862,2024-08-19,KBHI57TNTS,19:29:00,22:52:00,12,12,639,639,2024-08-19 19:29:00,2024-08-19 22:52:00,8,14
3862,2024-08-20,RLTFG3MYDD,08:16:00,07:58:00,14,14,1007,1007,2024-08-20 08:16:00,2024-08-20 07:58:00,15,15
3862,2024-08-20,6AEFPVETY9,14:53:00,14:32:00,7,7,503,503,2024-08-20 14:53:00,2024-08-20 14:32:00,1,1
3862,2024-08-20,ENNCT9QRKE,17:34:00,17:22:00,12,12,812,812,2024-08-20 17:34:00,2024-08-20 17:22:00,5,2
3862,2024-08-20,FXT2COIG81,17:29:00,17:29:00,0,0,0,0,2024-08-20 17:29:00,2024-08-20 17:29:00,2,3
3862,2024-08-20,GAI6VCTTYC,17:29:00,17:31:00,12,12,684,684,2024-08-20 17:29:00,2024-08-20 17:31:00,3,4
3862,2024-08-20,56BL86FO99,17:34:00,17:34:00,0,0,0,0,2024-08-20 17:34:00,2024-08-20 17:34:00,4,5
3862,2024-08-20,MG4EY6I0P9,19:18:00,19:05:00,19,19,933,933,2024-08-20 19:18:00,2024-08-20 19:05:00,6,6
3862,2024-08-20,P7ANP7LKFB,19:18:00,19:18:00,0,0,0,0,2024-08-20 19:18:00,2024-08-20 19:18:00,7,7
3862,2024-08-20,3LFD0D399Z,19:34:00,19:18:00,16,16,959,959,2024-08-20 19:34:00,2024-08-20 19:18:00,10,8
3862,2024-08-20,TGNQ56BCDD,19:29:00,19:29:00,0,0,0,0,2024-08-20 19:29:00,2024-08-20 19:29:00,8,9
3862,2024-08-20,O8HTTYO6Y9,19:42:00,19:42:00,0,0,0,0,2024-08-20 19:42:00,2024-08-20 19:42:00,11,10
3862,2024-08-20,WS68VODSUW,19:42:00,19:53:00,11,11,534,534,2024-08-20 19:42:00,2024-08-20 19:53:00,12,11
3862,2024-08-20,VSVNI9B37Y,19:29:00,20:34:00,12,12,604,604,2024-08-20 19:29:00,2024-08-20 20:34:00,9,12
3862,2024-08-20,V6L2RBHZCA,21:08:00,20:45:00,20,20,1276,1276,2024-08-20 21:08:00,2024-08-20 20:45:00,14,13
3862,2024-08-20,RPX9KSL1M9,20:59:00,21:08:00,14,14,835,835,2024-08-20 20:59:00,2024-08-20 21:08:00,13,14
3862,2024-08-21,UYHLHCUWSP,08:16:00,08:01:00,7,7,538,538,2024-08-21 08:16:00,2024-08-21 08:01:00,15,15
3862,2024-08-21,WI4TGRW4I5,14:53:00,14:12:00,6,6,447,447,2024-08-21 14:53:00,2024-08-21 14:12:00,1,1
3862,2024-08-21,HY3M2847UL,17:29:00,17:25:00,12,13,748,749,2024-08-21 17:29:00,2024-08-21 17:25:00,2,2
3862,2024-08-21,DUQZ40B6Q1,17:29:00,17:29:00,0,0,0,0,2024-08-21 17:29:00,2024-08-21 17:29:00,3,3
3862,2024-08-21,C8UDW1WEYV,17:34:00,17:34:00,0,0,0,0,2024-08-21 17:34:00,2024-08-21 17:34:00,4,4
3862,2024-08-21,XOE7OH5JP2,17:34:00,18:07:00,12,12,628,628,2024-08-21 17:34:00,2024-08-21 18:07:00,5,5
3862,2024-08-21,6I1TOHXPE2,19:18:00,19:10:00,15,15,726,726,2024-08-21 19:18:00,2024-08-21 19:10:00,6,6
3862,2024-08-21,AV55JA0TXH,19:18:00,19:18:00,0,0,0,0,2024-08-21 19:18:00,2024-08-21 19:18:00,7,7
3862,2024-08-21,P33EW4IY11,19:29:00,19:29:00,0,0,0,0,2024-08-21 19:29:00,2024-08-21 19:29:00,9,8
3862,2024-08-21,9SDEMER9QH,19:42:00,19:36:00,9,9,465,465,2024-08-21 19:42:00,2024-08-21 19:36:00,11,9
3862,2024-08-21,S9L32BUXU2,19:42:00,19:42:00,0,0,0,0,2024-08-21 19:42:00,2024-08-21 19:42:00,12,10
3862,2024-08-21,MDIXAP3PXK,19:34:00,19:52:00,19,19,1011,1011,2024-08-21 19:34:00,2024-08-21 19:52:00,10,11
3862,2024-08-21,LVW1GIR0FA,20:59:00,20:22:00,17,17,929,929,2024-08-21 20:59:00,2024-08-21 20:22:00,13,12
3862,2024-08-21,19NA9R5QQ3,19:29:00,20:23:00,12,12,607,607,2024-08-21 19:29:00,2024-08-21 20:23:00,8,13
3862,2024-08-21,1DF25LZG3N,21:08:00,20:39:00,20,20,1163,1163,2024-08-21 21:08:00,2024-08-21 20:39:00,14,14
3862,2024-08-22,WK8NY5Q0CZ,08:16:00,08:02:00,4,4,295,295,2024-08-22 08:16:00,2024-08-22 08:02:00,15,15
3862,2024-08-22,X1DZ5475CC,14:53:00,14:07:00,5,5,401,401,2024-08-22 14:53:00,2024-08-22 14:07:00,1,1
3862,2024-08-22,BUHUHSAWL9,17:34:00,17:20:00,12,12,619,619,2024-08-22 17:34:00,2024-08-22 17:20:00,4,2
3862,2024-08-22,8BNIZVOUV5,17:29:00,17:29:00,0,0,0,0,2024-08-22 17:29:00,2024-08-22 17:29:00,3,3
3862,2024-08-22,IEKCORAFBH,17:34:00,17:34:00,0,0,0,0,2024-08-22 17:34:00,2024-08-22 17:34:00,5,4
3862,2024-08-22,V2DGMX554S,19:18:00,18:55:00,14,14,709,709,2024-08-22 19:18:00,2024-08-22 18:55:00,7,5
3862,2024-08-22,RDI69FB8U7,19:34:00,19:13:00,15,16,725,813,2024-08-22 19:34:00,2024-08-22 19:13:00,10,6
3862,2024-08-22,1P2R3M6RL6,19:18:00,19:18:00,0,0,0,0,2024-08-22 19:18:00,2024-08-22 19:18:00,6,7
3862,2024-08-22,WQVIF4WK8J,19:42:00,19:28:00,10,10,652,652,2024-08-22 19:42:00,2024-08-22 19:28:00,12,8
3862,2024-08-22,UVGH6F83RK,19:29:00,19:29:00,0,0,0,0,2024-08-22 19:29:00,2024-08-22 19:29:00,8,9
3862,2024-08-22,LJQSH7CG12,19:42:00,19:42:00,0,0,0,0,2024-08-22 19:42:00,2024-08-22 19:42:00,11,10
3862,2024-08-22,DUKZWCEVYC,19:29:00,20:32:00,12,12,715,715,2024-08-22 19:29:00,2024-08-22 20:32:00,9,11
3862,2024-08-22,WYWRA2GOVA,20:59:00,20:33:00,16,16,871,871,2024-08-22 20:59:00,2024-08-22 20:33:00,13,12
3862,2024-08-22,T415KJ0VYL,21:08:00,20:53:00,15,15,1004,1004,2024-08-22 21:08:00,2024-08-22 20:53:00,14,13
3862,2024-08-22,4RE0MXI49F,17:29:00,21:05:00,5,5,340,340,2024-08-22 17:29:00,2024-08-22 21:05:00,2,14
3862,2024-08-23,08D5BE3JTU,08:16:00,07:53:00,3,3,256,256,2024-08-23 08:16:00,2024-08-23 07:53:00,15,15
3862,2024-08-23,DKU27Z8ZVH,14:53:00,14:27:00,9,9,517,517,2024-08-23 14:53:00,2024-08-23 14:27:00,1,1
3862,2024-08-23,VEGR2QVKDL,17:34:00,17:08:00,10,10,527,527,2024-08-23 17:34:00,2024-08-23 17:08:00,4,2
3862,2024-08-23,N93GETZPCP,17:29:00,17:29:00,0,0,0,0,2024-08-23 17:29:00,2024-08-23 17:29:00,2,3
3862,2024-08-23,U7RAAXIV7P,17:34:00,17:34:00,0,0,0,0,2024-08-23 17:34:00,2024-08-23 17:34:00,5,4
3862,2024-08-23,T2511FOC2I,19:18:00,18:47:00,13,13,615,615,2024-08-23 19:18:00,2024-08-23 18:47:00,6,5
3862,2024-08-23,WRO35J2X3R,19:34:00,19:24:00,15,15,958,958,2024-08-23 19:34:00,2024-08-23 19:24:00,9,6
3862,2024-08-23,W6EVXFOW7U,19:29:00,19:29:00,0,0,0,0,2024-08-23 19:29:00,2024-08-23 19:29:00,8,7
3862,2024-08-23,56EGNSCTT7,19:42:00,19:42:00,0,0,0,0,2024-08-23 19:42:00,2024-08-23 19:42:00,10,8
3862,2024-08-23,GWTXA4PAXA,19:42:00,20:02:00,11,11,550,550,2024-08-23 19:42:00,2024-08-23 20:02:00,11,9
3862,2024-08-23,19K9J6UT4O,19:29:00,20:23:00,13,13,545,545,2024-08-23 19:29:00,2024-08-23 20:23:00,7,10
3862,2024-08-23,9B4AUTYVQ8,17:29:00,20:39:00,0,0,0,0,2024-08-23 17:29:00,2024-08-23 20:39:00,3,11
3862,2024-08-23,IGEPVJQN6A,21:08:00,20:50:00,17,17,962,962,2024-08-23 21:08:00,2024-08-23 20:50:00,13,12
3862,2024-08-23,7BKLPP2Q51,20:59:00,21:02:00,16,16,795,795,2024-08-23 20:59:00,2024-08-23 21:02:00,12,13
3862,2024-08-24,JNW0ZU1W1S,08:16:00,07:40:00,5,6,405,457,2024-08-24 08:16:00,2024-08-24 07:40:00,14,14
3862,2024-08-24,LCRYWJA4KL,14:53:00,14:17:00,1,1,119,119,2024-08-24 14:53:00,2024-08-24 14:17:00,1,1
3862,2024-08-24,TDF6OKE320,17:34:00,17:28:00,10,10,394,394,2024-08-24 17:34:00,2024-08-24 17:28:00,4,2
3862,2024-08-24,8OY2DSAIT8,17:29:00,17:29:00,0,0,0,0,2024-08-24 17:29:00,2024-08-24 17:29:00,3,3
3862,2024-08-24,FNF9SCWFH5,17:34:00,17:34:00,0,0,0,0,2024-08-24 17:34:00,2024-08-24 17:34:00,5,4
3862,2024-08-24,1UY2HX5ISI,17:29:00,18:28:00,0,0,0,0,2024-08-24 17:29:00,2024-08-24 18:28:00,2,5
3862,2024-08-24,9NGDQ0HGYL,19:18:00,19:02:00,12,12,427,427,2024-08-24 19:18:00,2024-08-24 19:02:00,7,6
3862,2024-08-24,A4BIOTO6JG,19:18:00,19:18:00,0,0,0,0,2024-08-24 19:18:00,2024-08-24 19:18:00,6,7
3862,2024-08-24,3FB4ZM2ST6,19:42:00,19:22:00,10,10,529,529,2024-08-24 19:42:00,2024-08-24 19:22:00,10,8
3862,2024-08-24,DZX2JRPWK1,19:34:00,19:29:00,11,11,551,551,2024-08-24 19:34:00,2024-08-24 19:29:00,9,9
3862,2024-08-24,L9TRASXLN8,19:42:00,19:42:00,0,0,0,0,2024-08-24 19:42:00,2024-08-24 19:42:00,11,10
3862,2024-08-24,N2WW81NA6I,19:29:00,20:24:00,11,12,451,466,2024-08-24 19:29:00,2024-08-24 20:24:00,8,11
3862,2024-08-24,SYC6N67100,21:08:00,20:38:00,14,14,970,970,2024-08-24 21:08:00,2024-08-24 20:38:00,13,12
3862,2024-08-24,9NWDS03QH7,20:59:00,20:51:00,14,14,814,814,2024-08-24 20:59:00,2024-08-24 20:51:00,12,13
3862,2024-08-25,MYO8CDS9GZ,08:16:00,07:32:00,6,6,493,493,2024-08-25 08:16:00,2024-08-25 07:32:00,14,14
3862,2024-08-25,URGEI4P53C,14:53:00,14:46:00,10,11,840,860,2024-08-25 14:53:00,2024-08-25 14:46:00,1,1
3862,2024-08-25,PX3QLW4QEU,17:34:00,17:11:00,12,12,604,604,2024-08-25 17:34:00,2024-08-25 17:11:00,3,2
3862,2024-08-25,7XTKW8JCKG,17:29:00,17:32:00,0,0,0,0,2024-08-25 17:29:00,2024-08-25 17:32:00,2,3
3862,2024-08-25,2OK9IICPRO,19:18:00,18:37:00,15,15,762,762,2024-08-25 19:18:00,2024-08-25 18:37:00,4,4
3862,2024-08-25,V61RW73YVP,19:34:00,19:10:00,13,13,803,803,2024-08-25 19:34:00,2024-08-25 19:10:00,6,5
3862,2024-08-25,FRT797FKL8,19:29:00,19:16:00,11,11,667,667,2024-08-25 19:29:00,2024-08-25 19:16:00,5,6
3862,2024-08-25,H2BZ49ZWFA,19:42:00,19:20:00,12,12,628,628,2024-08-25 19:42:00,2024-08-25 19:20:00,7,7
3862,2024-08-25,KAE0O092BZ,21:08:00,20:33:00,20,20,1154,1154,2024-08-25 21:08:00,2024-08-25 20:33:00,9,8
3862,2024-08-25,2HMVI5Q7I2,20:59:00,20:54:00,16,16,807,807,2024-08-25 20:59:00,2024-08-25 20:54:00,8,9
3862,2024-08-26,0WEXG42JWE,08:16:00,07:58:00,12,12,902,902,2024-08-26 08:16:00,2024-08-26 07:58:00,10,10
3862,2024-08-26,5TGS9M3GWU,14:53:00,14:47:00,4,4,278,278,2024-08-26 14:53:00,2024-08-26 14:47:00,1,1
3862,2024-08-26,EMH18CSU86,17:34:00,17:32:00,12,12,653,653,2024-08-26 17:34:00,2024-08-26 17:32:00,3,2
3862,2024-08-26,POWU24UHKH,17:29:00,17:48:00,14,14,773,773,2024-08-26 17:29:00,2024-08-26 17:48:00,2,3
3862,2024-08-26,IHVQ07AUF3,19:18:00,19:25:00,18,18,874,874,2024-08-26 19:18:00,2024-08-26 19:25:00,4,4
3862,2024-08-26,AQWD0CSDRB,19:29:00,19:26:00,12,12,694,694,2024-08-26 19:29:00,2024-08-26 19:26:00,5,5
3862,2024-08-26,GIRLR842RC,19:34:00,19:28:00,17,17,1108,1108,2024-08-26 19:34:00,2024-08-26 19:28:00,6,6
3862,2024-08-26,LGHE4FGUAM,19:42:00,19:47:00,13,13,789,789,2024-08-26 19:42:00,2024-08-26 19:47:00,7,7
3862,2024-08-26,URREN6VRSR,20:59:00,20:08:00,16,16,833,833,2024-08-26 20:59:00,2024-08-26 20:08:00,8,8
3862,2024-08-26,1SLG089Y3B,21:08:00,20:46:00,23,23,1318,1318,2024-08-26 21:08:00,2024-08-26 20:46:00,9,9
3862,2024-08-27,84JG3JUU5E,08:16:00,07:59:00,11,11,641,641,2024-08-27 08:16:00,2024-08-27 07:59:00,10,10
3862,2024-08-27,SRGCFE4EB0,14:53:00,14:17:00,5,5,363,363,2024-08-27 14:53:00,2024-08-27 14:17:00,1,1
3862,2024-08-27,OUX1IMC3OK,17:29:00,17:29:00,11,12,476,526,2024-08-27 17:29:00,2024-08-27 17:29:00,2,2
3862,2024-08-27,M2CJSC2LTZ,17:34:00,18:40:00,11,11,479,479,2024-08-27 17:34:00,2024-08-27 18:40:00,3,3
3862,2024-08-27,XY6O1EJ631,19:29:00,19:17:00,0,0,0,0,2024-08-27 19:29:00,2024-08-27 19:17:00,5,4
3862,2024-08-27,1EXACPL0AA,19:18:00,19:22:00,16,16,819,819,2024-08-27 19:18:00,2024-08-27 19:22:00,4,5
3862,2024-08-27,QD84N3U8R8,19:34:00,19:27:00,17,17,1071,1071,2024-08-27 19:34:00,2024-08-27 19:27:00,6,6
3862,2024-08-27,VJ7V1BHCFL,19:42:00,19:41:00,12,12,681,681,2024-08-27 19:42:00,2024-08-27 19:41:00,7,7
3862,2024-08-27,SO9ORTNSBA,20:59:00,20:32:00,18,19,1033,1064,2024-08-27 20:59:00,2024-08-27 20:32:00,8,8
3862,2024-08-27,CATXYG7SN8,21:08:00,20:47:00,20,20,1219,1219,2024-08-27 21:08:00,2024-08-27 20:47:00,9,9
3862,2024-08-28,FUAE28NKTJ,08:16:00,08:11:00,4,4,232,232,2024-08-28 08:16:00,2024-08-28 08:11:00,10,10
3862,2024-08-28,KZWHC9Y5PT,14:53:00,14:15:00,8,8,604,604,2024-08-28 14:53:00,2024-08-28 14:15:00,1,1
3862,2024-08-28,G3HEMUE0G0,17:34:00,17:35:00,12,12,650,650,2024-08-28 17:34:00,2024-08-28 17:35:00,3,2
3862,2024-08-28,4WGM5F9SC3,17:29:00,17:38:00,10,10,572,572,2024-08-28 17:29:00,2024-08-28 17:38:00,2,3
3862,2024-08-28,5YRABGSKP6,19:18:00,19:15:00,15,15,746,746,2024-08-28 19:18:00,2024-08-28 19:15:00,4,4
3862,2024-08-28,SAFGK34SJ3,19:34:00,19:16:00,17,17,879,879,2024-08-28 19:34:00,2024-08-28 19:16:00,6,5
3862,2024-08-28,AGLXAFCY87,19:29:00,19:37:00,12,12,646,646,2024-08-28 19:29:00,2024-08-28 19:37:00,5,6
3862,2024-08-28,ZWQUIEZV50,19:42:00,19:38:00,13,13,615,615,2024-08-28 19:42:00,2024-08-28 19:38:00,7,7
3862,2024-08-28,B8GGUBERMB,20:59:00,20:41:00,12,12,741,741,2024-08-28 20:59:00,2024-08-28 20:41:00,8,8
3862,2024-08-28,ZZDLRTOX2K,21:08:00,20:43:00,17,17,994,994,2024-08-28 21:08:00,2024-08-28 20:43:00,9,9
3862,2024-08-29,G10APGV59S,08:16:00,07:23:00,4,4,260,260,2024-08-29 08:16:00,2024-08-29 07:23:00,10,10
3862,2024-08-29,IP3QEDH2RN,14:53:00,14:11:00,2,2,146,146,2024-08-29 14:53:00,2024-08-29 14:11:00,1,1
3862,2024-08-29,MEOA33HPLZ,17:34:00,17:25:00,12,12,669,669,2024-08-29 17:34:00,2024-08-29 17:25:00,3,2
3862,2024-08-29,VWO0K45UE9,17:29:00,17:27:00,12,12,688,688,2024-08-29 17:29:00,2024-08-29 17:27:00,2,3
3862,2024-08-29,RMRE5WW5O8,19:18:00,19:15:00,13,13,635,635,2024-08-29 19:18:00,2024-08-29 19:15:00,4,4
3862,2024-08-29,G09LE11H90,19:29:00,19:26:00,12,12,533,533,2024-08-29 19:29:00,2024-08-29 19:26:00,5,5
3862,2024-08-29,6YJDG4TFBX,19:34:00,19:27:00,12,12,866,866,2024-08-29 19:34:00,2024-08-29 19:27:00,6,6
3862,2024-08-29,TS56606IEN,19:42:00,19:37:00,8,8,385,385,2024-08-29 19:42:00,2024-08-29 19:37:00,7,7
3862,2024-08-29,FPW07A7F92,20:59:00,20:34:00,14,14,807,807,2024-08-29 20:59:00,2024-08-29 20:34:00,8,8
3862,2024-08-29,Y4TV9Y5GQC,21:08:00,21:08:00,11,11,591,591,2024-08-29 21:08:00,2024-08-29 21:08:00,9,9
3862,2024-08-30,XJ66DWGGBX,08:16:00,08:16:00,7,7,520,520,2024-08-30 08:16:00,2024-08-30 08:16:00,10,10
3862,2024-08-30,9LA829F98H,14:53:00,14:50:00,5,5,289,289,2024-08-30 14:53:00,2024-08-30 14:50:00,1,1
3862,2024-08-30,4PYDPLK6H8,17:34:00,17:34:00,11,11,573,573,2024-08-30 17:34:00,2024-08-30 17:34:00,3,2
3862,2024-08-30,1QYGSANS97,19:29:00,19:12:00,12,12,676,676,2024-08-30 19:29:00,2024-08-30 19:12:00,5,3
3862,2024-08-30,11JQ9O6YI2,19:18:00,19:14:00,15,16,758,761,2024-08-30 19:18:00,2024-08-30 19:14:00,4,4
3862,2024-08-30,8K9YOKD4XX,19:42:00,19:37:00,11,11,590,590,2024-08-30 19:42:00,2024-08-30 19:37:00,7,5
3862,2024-08-30,JICQLIOLNS,19:34:00,19:38:00,17,17,974,974,2024-08-30 19:34:00,2024-08-30 19:38:00,6,6
3862,2024-08-30,WGY13C0BY4,17:29:00,20:01:00,0,0,0,0,2024-08-30 17:29:00,2024-08-30 20:01:00,2,7
3862,2024-08-30,Y2FKZCDUEB,21:08:00,20:22:00,14,14,949,949,2024-08-30 21:08:00,2024-08-30 20:22:00,9,8
3862,2024-08-30,OWAC29RPK1,20:59:00,20:30:00,16,16,853,853,2024-08-30 20:59:00,2024-08-30 20:30:00,8,9
3862,2024-08-31,B0GB4Q1D9K,08:16:00,07:39:00,8,9,466,499,2024-08-31 08:16:00,2024-08-31 07:39:00,10,10
3862,2024-08-31,4V6AFG7000,14:53:00,14:21:00,11,11,798,798,2024-08-31 14:53:00,2024-08-31 14:21:00,1,1
3862,2024-08-31,PYRCLC1EOR,17:29:00,17:15:00,10,10,572,572,2024-08-31 17:29:00,2024-08-31 17:15:00,2,2
3862,2024-08-31,SU54EJU26I,17:34:00,17:19:00,11,11,619,619,2024-08-31 17:34:00,2024-08-31 17:19:00,3,3
3862,2024-08-31,AYHXU12VYR,19:34:00,18:54:00,14,14,712,712,2024-08-31 19:34:00,2024-08-31 18:54:00,6,4
3862,2024-08-31,AFLOW9GZB9,19:29:00,19:02:00,11,11,575,575,2024-08-31 19:29:00,2024-08-31 19:02:00,5,5
3862,2024-08-31,UGII5E006C,19:42:00,19:11:00,12,12,599,599,2024-08-31 19:42:00,2024-08-31 19:11:00,7,6
3862,2024-08-31,A6DJYABBWC,19:18:00,19:13:00,15,15,686,686,2024-08-31 19:18:00,2024-08-31 19:13:00,4,7
3862,2024-08-31,8O5BTJME3R,21:08:00,20:21:00,14,14,921,921,2024-08-31 21:08:00,2024-08-31 20:21:00,9,8
3862,2024-08-31,5QUCEP069L,20:59:00,20:25:00,14,14,739,739,2024-08-31 20:59:00,2024-08-31 20:25:00,8,9
3862,2024-09-01,O1MXEOQTLD,08:16:00,09:00:00,6,7,383,432,2024-09-01 08:16:00,2024-09-01 09:00:00,10,10
3862,2024-09-01,6U66GDXQE6,14:53:00,14:38:00,8,8,629,629,2024-09-01 14:53:00,2024-09-01 14:38:00,1,1
3862,2024-09-01,RJ6OD0LOXC,17:34:00,17:29:00,12,12,695,695,2024-09-01 17:34:00,2024-09-01 17:29:00,3,2
3862,2024-09-01,QBT2F18WHZ,17:29:00,17:39:00,6,6,368,368,2024-09-01 17:29:00,2024-09-01 17:39:00,2,3
3862,2024-09-01,Y34HPX226P,19:29:00,18:53:00,10,10,554,554,2024-09-01 19:29:00,2024-09-01 18:53:00,5,4
3862,2024-09-01,SFNWETCPE3,19:34:00,18:54:00,15,15,884,884,2024-09-01 19:34:00,2024-09-01 18:54:00,6,5
3862,2024-09-01,V9BOMQNJVO,19:18:00,19:02:00,17,18,710,711,2024-09-01 19:18:00,2024-09-01 19:02:00,4,6
3862,2024-09-01,29WFGJ52KZ,19:42:00,19:31:00,12,12,703,703,2024-09-01 19:42:00,2024-09-01 19:31:00,7,7
3862,2024-09-01,FC527KP9KQ,20:59:00,19:59:00,12,12,754,754,2024-09-01 20:59:00,2024-09-01 19:59:00,8,8
3862,2024-09-01,5LWGQBSA9V,21:08:00,20:28:00,17,17,1010,1010,2024-09-01 21:08:00,2024-09-01 20:28:00,9,9
3862,2024-09-02,S1UAS0QTYQ,08:16:00,07:21:00,0,0,0,0,2024-09-02 08:16:00,2024-09-02 07:21:00,10,10
3862,2024-09-02,PYKBNWZV3Y,14:53:00,14:10:00,8,8,426,426,2024-09-02 14:53:00,2024-09-02 14:10:00,1,1
3862,2024-09-02,41IDFUNKDU,17:29:00,16:54:00,11,11,478,478,2024-09-02 17:29:00,2024-09-02 16:54:00,2,2
3862,2024-09-02,MGZ6U6KT7G,17:34:00,17:35:00,12,12,584,584,2024-09-02 17:34:00,2024-09-02 17:35:00,3,3
3862,2024-09-02,LX1IYNZH1Q,19:34:00,18:54:00,18,18,1157,1157,2024-09-02 19:34:00,2024-09-02 18:54:00,6,4
3862,2024-09-02,HSQ9IYE4CV,19:29:00,18:57:00,12,12,705,705,2024-09-02 19:29:00,2024-09-02 18:57:00,5,5
3862,2024-09-02,FCCD039NJB,19:18:00,19:14:00,21,21,874,874,2024-09-02 19:18:00,2024-09-02 19:14:00,4,6
3862,2024-09-02,WSXTGLQ2U2,19:42:00,19:27:00,10,10,483,483,2024-09-02 19:42:00,2024-09-02 19:27:00,7,7
3862,2024-09-02,SAPEXGJ4U6,20:59:00,20:11:00,13,13,589,589,2024-09-02 20:59:00,2024-09-02 20:11:00,8,8
3862,2024-09-02,PZ93TLDH0I,21:08:00,20:47:00,19,19,1166,1166,2024-09-02 21:08:00,2024-09-02 20:47:00,9,9
3863,2024-05-01,HZ9AZSQE8F,08:15:00,07:50:00,0,6,0,132,2024-05-01 08:15:00,2024-05-01 07:50:00,1,1
3863,2024-05-01,6DP25HFXMU,08:28:00,08:33:00,0,4,0,163,2024-05-01 08:28:00,2024-05-01 08:33:00,2,2
3863,2024-05-01,OSLLYPC54J,16:52:00,16:43:00,11,11,430,430,2024-05-01 16:52:00,2024-05-01 16:43:00,1,1
3863,2024-05-01,I0QURRXRZX,17:30:00,17:12:00,13,14,464,488,2024-05-01 17:30:00,2024-05-01 17:12:00,2,2
3863,2024-05-01,TWBE6C6SQL,18:15:00,17:32:00,12,14,459,506,2024-05-01 18:15:00,2024-05-01 17:32:00,4,3
3863,2024-05-01,R15GW25JVY,19:15:00,17:41:00,9,9,261,261,2024-05-01 19:15:00,2024-05-01 17:41:00,9,4
3863,2024-05-01,XFEY6H8AUV,18:20:00,17:46:00,9,10,602,631,2024-05-01 18:20:00,2024-05-01 17:46:00,5,5
3863,2024-05-01,Q31WA3PQ8A,17:57:00,17:47:00,15,16,995,1080,2024-05-01 17:57:00,2024-05-01 17:47:00,3,6
3863,2024-05-01,3ADLUAKQVP,18:35:00,18:19:00,15,16,549,588,2024-05-01 18:35:00,2024-05-01 18:19:00,6,7
3863,2024-05-01,0RMTHC0PGW,19:15:00,18:33:00,3,4,158,175,2024-05-01 19:15:00,2024-05-01 18:33:00,8,8
3863,2024-05-01,YAF9UZMYEY,19:05:00,18:43:00,2,3,100,145,2024-05-01 19:05:00,2024-05-01 18:43:00,7,9
3863,2024-05-01,ARUDVSQ8HN,19:35:00,18:54:00,0,0,0,0,2024-05-01 19:35:00,2024-05-01 18:54:00,10,10
3863,2024-05-01,W50JA8XEBP,19:55:00,19:27:00,10,10,450,450,2024-05-01 19:55:00,2024-05-01 19:27:00,12,11
