Station_1_1_TM,Station_1_2_TM,Station_1_3_TM,Station_1_4_TM,Station_1_5_TM,Station_1_6_TM,Station_1_7_TM,Station_1_8_TM,Station_1_9_TM,Station_1_10_TM,Station_1_11_TM,Station_1_12_TM,Station_1_13_TM,Station_1_14_TM,Station_1_15_TM,Station_1_16_TM,Station_1_17_TM,Station_1_18_TM,Station_1_19_TM,Station_2_1_TM,Station_2_2_TM,Station_2_3_TM,Station_2_4_TM,Station_2_5_TM,Station_2_6_TM,Station_2_7_TM,Station_2_8_TM,Station_2_9_TM,Station_3_1_TM,Station_3_2_TM,Station_3_3_TM
4.0,3.0,3.0,4.0,8.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,23.0,17.0,4.0,10.0,35.0,1.0,2.0,5.0,1.0,3.0,9.0,12.0,12.0,41.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4.0,3.0,3.0,4.0,8.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,29.0,13.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
1.0,4.0,1.0,1.0,1.0,0.0,0.0,-0.0,5.0,4.0,5.0,6.0,4.0,3.0,7.0,5.0,2.0,8.0,23.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,3.0,4.0,7.0,0.0,0.0,-0.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,22.0,16.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
4.0,3.0,3.0,4.0,8.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,28.0,14.0,1.0,3.0,10.0,2.0,5.0,18.0,2.0,5.0,17.0,26.0,26.0,26.0
4.0,3.0,3.0,4.0,3.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,35.0,17.0,2.0,5.0,17.0,2.0,6.0,21.0,2.0,5.0,18.0,36.0,28.0,15.0
2.0,4.0,2.0,2.0,1.0,0.0,0.0,-0.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,28.0,23.0,3.0,8.0,28.0,1.0,3.0,9.0,2.0,4.0,13.0,26.0,26.0,26.0
2.0,3.0,2.0,2.0,4.0,0.0,0.0,-0.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,28.0,17.0,1.0,3.0,10.0,1.0,3.0,10.0,2.0,5.0,18.0,31.0,26.0,18.0
2.0,3.0,2.0,2.0,5.0,0.0,0.0,-0.0,1.0,3.0,5.0,5.0,3.0,2.0,6.0,4.0,4.0,15.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,3.0,0.0,0.0,-0.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,25.0,17.0,1.0,3.0,11.0,2.0,6.0,21.0,2.0,5.0,18.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,5.0,0.0,0.0,-0.0,3.0,3.0,2.0,4.0,2.0,2.0,5.0,3.0,3.0,20.0,17.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
3.0,4.0,2.0,3.0,3.0,0.0,0.0,-0.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,25.0,22.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
4.0,3.0,3.0,4.0,8.0,0.0,0.0,-0.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,27.0,15.0,1.0,2.0,7.0,1.0,3.0,8.0,2.0,6.0,22.0,26.0,12.0,12.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,3.0,2.0,2.0,1.0,0.0,0.0,-0.0,3.0,3.0,2.0,6.0,3.0,2.0,4.0,3.0,4.0,22.0,17.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
4.0,3.0,3.0,5.0,6.0,0.0,0.0,-0.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,25.0,14.0,1.0,3.0,11.0,2.0,5.0,18.0,2.0,6.0,22.0,26.0,26.0,26.0
1.0,6.0,1.0,1.0,2.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,24.0,34.0,1.0,2.0,7.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
2.0,3.0,2.0,2.0,3.0,0.0,0.0,-0.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,28.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,2.0,0.0,0.0,-0.0,4.0,3.0,3.0,5.0,3.0,2.0,4.0,4.0,4.0,18.0,17.0,2.0,6.0,21.0,2.0,6.0,20.0,1.0,2.0,7.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,8.0,0.0,0.0,-0.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,25.0,16.0,2.0,5.0,17.0,2.0,5.0,17.0,2.0,6.0,19.0,26.0,26.0,26.0
4.0,3.0,3.0,4.0,4.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,35.0,16.0,3.0,7.0,25.0,1.0,3.0,10.0,2.0,6.0,21.0,21.0,26.0,26.0
3.0,4.0,2.0,3.0,4.0,0.0,0.0,-0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,27.0,22.0,3.0,7.0,25.0,2.0,5.0,17.0,2.0,4.0,14.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,7.0,0.0,0.0,-0.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,27.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
1.0,4.0,1.0,1.0,1.0,0.0,0.0,-0.0,6.0,5.0,6.0,2.0,5.0,4.0,6.0,6.0,4.0,7.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
4.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,28.0,21.0,2.0,6.0,21.0,2.0,6.0,21.0,1.0,2.0,7.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,2.0,0.0,0.0,-0.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,32.0,17.0,2.0,4.0,14.0,1.0,3.0,9.0,3.0,7.0,25.0,12.0,12.0,12.0
3.0,3.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,30.0,17.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,28.0,25.0,19.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5.0,3.0,4.0,5.0,6.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,35.0,9.0,2.0,6.0,21.0,2.0,6.0,21.0,1.0,3.0,11.0,17.0,26.0,26.0
1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,2.0,2.0,3.0,2.0,2.0,3.0,10.0,2.0,11.0,17.0,4.0,12.0,39.0,1.0,3.0,9.0,1.0,3.0,8.0,21.0,18.0,41.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,26.0,17.0,2.0,6.0,20.0,1.0,3.0,11.0,3.0,8.0,26.0,21.0,20.0,17.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,2.0,0.0,0.0,-0.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,35.0,17.0,1.0,3.0,11.0,4.0,10.0,31.0,2.0,4.0,14.0,17.0,17.0,17.0
4.0,3.0,3.0,5.0,5.0,0.0,0.0,-0.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,27.0,15.0,3.0,7.0,25.0,2.0,6.0,21.0,1.0,3.0,10.0,26.0,26.0,26.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,6.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,30.0,17.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,33.0,26.0,18.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,5.0,2.0,2.0,2.0,0.0,0.0,-0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,24.0,28.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,6.0,0.0,0.0,-0.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,29.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
2.0,4.0,2.0,2.0,1.0,0.0,0.0,-0.0,4.0,2.0,3.0,6.0,3.0,3.0,5.0,3.0,4.0,14.0,18.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
2.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,13.0,1.0,1.0,24.0,17.0,1.0,3.0,11.0,4.0,12.0,39.0,1.0,2.0,6.0,41.0,12.0,14.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,6.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,33.0,17.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,4.0,14.0,33.0,20.0,18.0
3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,37.0,17.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,14.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,4.0,2.0,2.0,5.0,0.0,0.0,-0.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,24.0,23.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
2.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,2.0,3.0,11.0,1.0,2.0,19.0,20.0,3.0,10.0,32.0,2.0,5.0,18.0,1.0,2.0,7.0,41.0,13.0,12.0
1.0,4.0,1.0,1.0,1.0,0.0,0.0,-0.0,4.0,3.0,2.0,5.0,3.0,2.0,4.0,4.0,3.0,18.0,22.0,2.0,6.0,20.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,6.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,32.0,17.0,2.0,5.0,16.0,2.0,5.0,16.0,2.0,6.0,21.0,25.0,26.0,25.0
2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,7.0,2.0,5.0,3.0,2.0,4.0,3.0,1.0,18.0,21.0,2.0,6.0,20.0,2.0,5.0,18.0,2.0,5.0,18.0,17.0,26.0,26.0
1.0,3.0,1.0,1.0,1.0,0.0,0.0,-0.0,5.0,4.0,4.0,7.0,4.0,7.0,6.0,2.0,6.0,8.0,16.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,26.0,27.0,1.0,3.0,11.0,3.0,9.0,32.0,2.0,4.0,15.0,20.0,12.0,42.0
3.0,4.0,2.0,3.0,3.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,31.0,22.0,1.0,3.0,10.0,3.0,8.0,26.0,2.0,4.0,14.0,26.0,26.0,26.0
5.0,3.0,3.0,5.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,35.0,9.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,6.0,22.0,56.0,12.0,12.0
4.0,3.0,3.0,4.0,6.0,0.0,0.0,-0.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,28.0,15.0,2.0,6.0,21.0,1.0,3.0,11.0,3.0,7.0,23.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,9.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,3.0,21.0,14.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,12.0,36.0
4.0,3.0,3.0,4.0,6.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,33.0,14.0,3.0,7.0,25.0,1.0,3.0,11.0,1.0,2.0,7.0,22.0,22.0,22.0
1.0,6.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,10.0,34.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,5.0,0.0,0.0,-0.0,3.0,3.0,2.0,4.0,3.0,2.0,6.0,4.0,2.0,18.0,17.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,17.0,26.0,26.0,26.0
3.0,3.0,2.0,4.0,7.0,0.0,0.0,-0.0,5.0,3.0,1.0,5.0,1.0,1.0,6.0,4.0,4.0,17.0,13.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
4.0,3.0,3.0,4.0,5.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,29.0,17.0,1.0,3.0,11.0,1.0,3.0,10.0,1.0,3.0,9.0,56.0,12.0,12.0
1.0,8.0,1.0,1.0,1.0,0.0,0.0,-0.0,6.0,6.0,6.0,9.0,6.0,6.0,7.0,7.0,6.0,6.0,3.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
2.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,16.0,39.0,1.0,3.0,10.0,3.0,8.0,28.0,2.0,6.0,19.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,6.0,0.0,0.0,-0.0,3.0,3.0,2.0,4.0,3.0,2.0,6.0,2.0,3.0,18.0,17.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,32.0,25.0,23.0
4.0,3.0,3.0,4.0,6.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,32.0,11.0,1.0,3.0,10.0,4.0,7.0,31.0,2.0,5.0,17.0,26.0,26.0,26.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4.0,3.0,3.0,5.0,5.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,29.0,17.0,3.0,8.0,28.0,2.0,6.0,18.0,1.0,3.0,11.0,36.0,28.0,15.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,7.0,1.0,1.0,2.0,1.0,2.0,12.0,7.0,1.0,18.0,16.0,4.0,12.0,40.0,1.0,2.0,7.0,1.0,3.0,10.0,15.0,42.0,21.0
2.0,4.0,2.0,2.0,1.0,0.0,0.0,-0.0,4.0,3.0,3.0,5.0,3.0,2.0,4.0,4.0,4.0,15.0,22.0,1.0,3.0,11.0,2.0,5.0,18.0,1.0,2.0,7.0,26.0,26.0,26.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4.0,3.0,3.0,4.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,29.0,13.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,17.0,26.0,26.0,26.0
4.0,3.0,3.0,4.0,2.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,37.0,17.0,2.0,6.0,19.0,2.0,5.0,18.0,1.0,3.0,11.0,12.0,12.0,12.0
2.0,3.0,2.0,2.0,5.0,0.0,0.0,-0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,25.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,1.0,23.0,16.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,25.0,26.0,26.0
4.0,3.0,3.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,7.0,3.0,2.0,4.0,1.0,4.0,23.0,11.0,3.0,9.0,32.0,1.0,3.0,10.0,2.0,4.0,14.0,12.0,26.0,12.0
4.0,3.0,3.0,4.0,3.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,36.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,1.0,3.0,11.0,12.0,12.0,12.0
3.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,22.0,17.0,3.0,8.0,29.0,2.0,6.0,21.0,1.0,2.0,6.0,26.0,26.0,26.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,3.0,2.0,2.0,3.0,0.0,0.0,-0.0,3.0,2.0,2.0,6.0,2.0,2.0,3.0,3.0,3.0,25.0,17.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,3.0,0.0,0.0,-0.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,31.0,17.0,2.0,6.0,22.0,1.0,3.0,11.0,2.0,6.0,22.0,56.0,12.0,12.0
3.0,3.0,2.0,3.0,3.0,0.0,0.0,-0.0,6.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,19.0,14.0,2.0,6.0,21.0,2.0,5.0,17.0,2.0,4.0,15.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,7.0,3.0,3.0,23.0,16.0,2.0,6.0,22.0,2.0,5.0,18.0,1.0,3.0,11.0,21.0,26.0,18.0
4.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,28.0,17.0,1.0,3.0,11.0,2.0,6.0,21.0,2.0,6.0,21.0,12.0,26.0,26.0
5.0,3.0,4.0,6.0,6.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,31.0,8.0,3.0,8.0,29.0,2.0,4.0,15.0,2.0,4.0,13.0,26.0,26.0,26.0
4.0,3.0,3.0,5.0,6.0,0.0,0.0,-0.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,25.0,14.0,3.0,9.0,32.0,2.0,5.0,18.0,1.0,2.0,7.0,26.0,26.0,26.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,3.0,2.0,2.0,5.0,0.0,0.0,-0.0,2.0,4.0,4.0,7.0,4.0,4.0,5.0,5.0,7.0,12.0,7.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,22.0,26.0,17.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3.0,3.0,2.0,3.0,3.0,0.0,0.0,-0.0,3.0,3.0,2.0,6.0,3.0,2.0,6.0,4.0,4.0,19.0,13.0,2.0,6.0,22.0,2.0,5.0,18.0,2.0,5.0,18.0,33.0,26.0,18.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4.0,3.0,3.0,4.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,27.0,16.0,3.0,7.0,26.0,2.0,5.0,17.0,2.0,4.0,14.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,4.0,3.0,6.0,3.0,3.0,5.0,3.0,6.0,17.0,12.0,2.0,6.0,21.0,2.0,5.0,17.0,2.0,4.0,14.0,33.0,26.0,18.0
3.0,3.0,2.0,3.0,6.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,32.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,4.0,3.0,6.0,3.0,3.0,5.0,4.0,4.0,13.0,14.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
4.0,3.0,3.0,4.0,7.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,25.0,14.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
4.0,3.0,3.0,5.0,8.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,3.0,2.0,5.0,3.0,3.0,23.0,6.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2.0,6.0,1.0,2.0,1.0,0.0,0.0,-0.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,16.0,31.0,1.0,3.0,10.0,4.0,12.0,40.0,1.0,2.0,7.0,26.0,26.0,26.0
5.0,3.0,4.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,34.0,11.0,3.0,7.0,25.0,2.0,6.0,21.0,1.0,3.0,11.0,32.0,25.0,23.0
4.0,3.0,3.0,4.0,4.0,0.0,0.0,-0.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,24.0,10.0,2.0,6.0,21.0,2.0,5.0,17.0,2.0,6.0,19.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,7.0,0.0,0.0,-0.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,5.0,20.0,13.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,6.0,0.0,0.0,-0.0,3.0,3.0,2.0,4.0,2.0,2.0,5.0,3.0,3.0,19.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,6.0,21.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,6.0,0.0,0.0,-0.0,3.0,2.0,2.0,4.0,2.0,2.0,5.0,3.0,2.0,21.0,17.0,2.0,6.0,21.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
3.0,3.0,2.0,3.0,8.0,0.0,0.0,-0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,28.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,4.0,15.0,36.0,28.0,15.0
2.0,3.0,2.0,2.0,4.0,0.0,0.0,-0.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,2.0,2.0,29.0,17.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
2.0,4.0,2.0,3.0,5.0,0.0,0.0,-0.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,24.0,22.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
1.0,6.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,17.0,34.0,2.0,5.0,18.0,2.0,5.0,18.0,2.0,5.0,18.0,26.0,26.0,26.0
