,0
1364,48.391143861756376
1365,46.87639853373809
1366,47.82135317668518
1367,49.46592958810044
1368,48.62109679802396
1369,44.57217459161062
1370,52.11873658571765
1371,49.546244673752426
1372,50.69389056222652
1373,50.32971459558424
1374,45.03684258338757
1375,53.68005510449736
1376,47.55010809948611
1377,47.420423155245004
1378,46.584067292044814
1379,47.97974232132328
1380,51.7582477795874
1381,48.77886241593038
1382,46.85605458949229
1383,46.53027740885485
1384,46.712323175285434
1385,42.62051319275126
1386,45.53774882132722
1387,48.80095439933239
1388,45.02293394431895
1389,50.79480718618701
1390,46.86304998317371
1391,50.52210886243591
1392,45.3710707287814
1393,53.23093402429433
1394,47.96106673186335
1395,48.40022274673274
1396,46.49418771508522
1397,51.764618036043096
1398,48.233075332044
1399,49.36302054154231
1400,49.42970929899731
1401,49.665955379778154
1402,49.53634144836179
1403,46.91357199082555
1404,45.62365648431175
1405,51.75609405687573
1406,45.20646822617175
1407,44.143428358791276
1408,46.37130733336272
1409,55.17698025266666
1410,55.164241670437086
1411,46.152846032277374
1412,45.68041175860133
1413,48.18049012587042
1414,45.83067377354161
1415,45.91241799129806
1416,47.314763120440844
1417,48.11706883186443
1418,45.55156226597115
1419,51.55977320960178
1420,47.898014365154864
1421,45.85244362931301
1422,44.76002694205918
1423,51.54257576969682
1424,44.159255665628535
1425,52.486817783468176
1426,49.60333914468173
1427,51.62530999133035
1428,46.42908958048886
1429,47.239323922283944
1430,48.01160801998708
1431,45.45977894539266
1432,47.481980039557726
1433,48.46602640156738
1434,46.59084864446055
1435,48.09227446550521
1436,51.70563335583637
1437,51.523080589222694
1438,45.89347900966951
1439,48.8053587386005
1440,47.11705762009225
1441,48.17070841084714
1442,46.01128592233359
1443,47.698317647653184
1444,46.37036868023799
1445,50.748895972164355
1446,47.693722246352365
1447,50.856082438656216
1448,49.782120945948236
1449,45.58583703147003
1450,52.02109523198831
1451,48.252748227297594
1452,51.6061284767783
1453,54.463955078927185
1454,46.42208651051661
1455,49.577497425884054
1456,49.25397884548995
1457,48.230168816508304
1458,50.214211872205304
1459,51.35128681571274
1460,51.16654729804988
1461,50.787008449206176
1462,48.478972972585595
1463,50.52817009968157
1464,52.36323838879943
1465,53.31479042352923
1466,44.87694137155287
1467,51.39044749196876
1468,48.16650933941281
1469,47.652622468761116
1470,52.41710375471625
1471,50.50439759443279
1472,49.13555871721442
1473,48.851149082420385
1474,45.96312208979985
1475,51.82944445305493
1476,47.12172659303004
1477,47.912381740520296
1478,50.81140598859076
1479,47.367924284032206
1480,47.48894032592481
1481,51.30803266503666
1482,48.43968239368355
1483,47.5728492327535
1484,45.40524648578236
1485,50.68873867018154
1486,47.59066121732415
1487,47.3099560402251
1488,45.90266507931526
1489,47.796202971450654
1490,48.79456530411081
1491,48.215815467215975
1492,55.514979494040176
1493,46.52430957126673
1494,49.08034371780732
1495,44.73324438449658
1496,50.06821867507952
1497,46.53078418855864
1498,45.90174923936093
1499,51.64013163163303
1500,45.75831545821671
1501,46.87584128649598
1502,48.392444312303816
1503,45.42941293914735
1504,47.88408942174646
1505,45.36703729645381
1506,55.90747423599146
1507,50.02681929583408
1508,49.588970669693886
1509,50.603951359373
1510,48.70196679873297
1511,48.01001514986867
1512,46.74514636181387
1513,46.091116941648586
1514,52.135980868763404
1515,50.16395775873188
1516,51.92251049785544
1517,49.63546130106366
1518,49.92100564284339
1519,46.38922974745448
1520,49.171485201233445
1521,48.26496171408147
1522,44.1049451477212
1523,47.769229143134304
1524,46.811463754286805
1525,52.475372206492786
1526,52.47608043040743
1527,51.43371610374537
1528,50.99464287149849
1529,52.27540507404181
1530,47.03755245975258
1531,43.14262178975587
1532,48.42098180466376
1533,49.145162657580116
1534,50.24715217642008
1535,48.435783723916835
1536,52.59699531901915
1537,50.44849678219028
1538,49.21484568273776
1539,51.93416797174961
1540,44.61660598311424
1541,45.38226637657702
1542,49.94052347308394
1543,47.10242233659019
1544,44.73002148369332
1545,46.64203577170007
1546,46.29921881168939
1547,48.18254047465724
1548,47.80975345991284
1549,46.55818687527134
1550,44.77529352357891
1551,49.457374832231615
1552,47.411183923754336
1553,53.25034904695077
1554,45.57242731739366
1555,47.75444635761792
1556,48.26016538229623
1557,46.96426247862129
1558,49.84955057837936
1559,47.11852487690893
1560,44.58198513774339
1561,45.016383507273446
1562,48.37826616709781
1563,46.043278277860246
1564,47.788345558022066
1565,45.695396506887455
1566,51.32793037862367
1567,43.9174357405383
1568,47.265847969387615
1569,48.14603615870354
1570,47.2601393419953
1571,48.18311864996232
1572,45.73997378842258
1573,48.823038754123395
1574,48.44620579249976
1575,41.641385359122225
1576,46.91786524053777
1577,47.03490615342621
1578,50.14587023417976
1579,41.8304619964416
1580,47.54835723305319
1581,48.5585888085596
1582,48.06707803170947
1583,55.45209490544911
1584,43.72769346442262
1585,48.78202669692566
1586,48.84331660899721
1587,52.35598598696023
1588,50.948691840766
1589,50.829540708039445
1590,52.82933495437096
1591,47.924771515337646
1592,47.35122544925834
1593,50.73166299993578
1594,47.994798411583034
1595,47.73646711169281
1596,46.72789024333366
1597,47.40030734718728
1598,47.38832812265724
1599,49.117141352809064
1600,46.79288605876398
1601,48.4083451425578
1602,42.875093744499324
1603,51.560079293903655
1604,51.70895994289625
1605,55.41474884079385
1606,49.150382227108956
1607,50.27117327076187
1608,50.3269927662781
1609,49.68344279592551
1610,50.5984484144713
1611,50.804881966274245
1612,47.2961462749878
1613,46.43251528285335
1614,51.75839061286961
1615,49.783985158723304
1616,47.961916262053144
1617,44.94819024498484
1618,46.41308466337303
1619,54.08951121542912
1620,51.8062973858077
1621,47.711635519940096
1622,51.49156734162382
1623,44.62136577017273
1624,47.24169279389728
1625,48.21757364421983
1626,49.398956835685304
1627,49.190160169649104
1628,52.03615316078215
1629,45.390033332653985
1630,48.42178679702278
1631,49.43695474344959
1632,47.371415477438696
1633,46.820383481114014
1634,49.78000727443894
1635,48.8382322922526
1636,47.52903484909363
1637,51.98863938635307
1638,49.28555926577255
1639,50.87701023756061
1640,51.08587695700527
1641,48.679733056592404
1642,48.274809185864434
1643,45.96116565361531
1644,46.04951693109889
1645,48.67856935052657
1646,49.61126573081031
1647,47.40916041831507
1648,45.94683799741935
1649,46.72990327649005
1650,46.01495670554433
1651,52.51948759030462
1652,48.89540948026383
1653,43.37762988108896
1654,47.2458488565253
1655,45.371337687348245
1656,48.49948692130991
1657,50.62866064163881
1658,47.11354999619258
1659,50.440326044309636
1660,43.76884794512698
1661,47.83743591746237
1662,66.11142887799872
1663,47.717425788219856
1664,48.71912048357132
1665,53.2044074345282
1666,51.918261684051366
1667,48.96921891377913
1668,52.959666568870844
1669,48.78132465824334
1670,50.180377821106646
1671,48.21406475404896
1672,46.48953790550048
1673,44.03789839419474
1674,46.883280462480386
1675,47.01357879833543
1676,44.9862590627376
1677,46.46581641578527
1678,48.48032966126892
1679,51.36803427323918
1680,46.82735389185834
1681,45.41044858761753
1682,50.889301989050814
