,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3
23,10902,7171,3731,3586,2510,844,1076,6527,3115,3389,476,539,563,71,571,594,82,553,639,91,17,10,1,1435,1583,231,3922,496.3740208041585,1089.0723500322445,790.044113997359,1062.954482554392,1089.8075831707324,1128.284020308876,367.47231960326576,368.6127766004985,368.43441770452904,357.5133632054945,145,25,24,26,1,0,0,6
24,10902,6270,4632,3135,2194,692,940,6527,3231,3281,801,744,784,216,434,413,125,829,850,207,7,19,4,1217,1215,249,3589,516.3119572295021,1089.0723500322445,772.2195643893145,977.3598450378548,1089.8075831707324,1128.284020308876,516.3599549812858,516.1472224661935,516.2891292095238,388.7931224596652,126,20,35,38,1,0,0,8
25,10902,7480,3422,3740,2618,497,1122,6527,4026,3268,1058,352,304,86,785,643,200,506,397,147,2,0,0,2381,1924,625,2550,458.2442602322984,1086.5470598672812,761.1624975986512,1037.6688605706354,1136.1452952392283,1128.284020308876,326.3382768887271,326.51457594420157,326.4464363434103,123.17586739952243,151,33,15,21,1,0,0,9
26,10902,6969,3933,3484,2439,644,1045,6527,3931,2943,782,947,714,195,248,178,32,852,605,152,5,4,1,1879,1442,402,3246,477.91981859361215,1058.592179345689,756.4988081426326,982.0695385280245,1123.342194757301,1128.284020308876,346.054724421364,347.8740804160903,347.72534039349756,314.9855664495756,140,10,38,33,1,0,0,2
27,10902,6821,4081,3484,2439,644,1045,6527,4485,4116,1078,752,710,166,361,355,97,739,704,163,19,10,5,2614,2337,647,1223,477.91981859361215,1058.592179345689,756.4988081426326,982.0695385280245,1123.342194757301,1128.284020308876,346.054724421364,347.8740804160903,347.72534039349756,372.5601450426029,140,10,38,33,1,0,0,2
28,10902,7391,3511,3696,2587,498,1109,6527,3256,4045,1025,206,259,65,467,585,151,697,874,199,4,4,0,1882,2323,610,2576,458.02726913019393,1081.5572826743116,759.4018579528343,1031.8462124089776,1131.5921625944302,1128.284020308876,329.7340053501616,328.7960209731334,329.51263686341673,296.2101128940846,149,25,11,36,1,0,0,8
29,10902,7397,3505,3696,2587,498,1109,6527,3607,3720,885,546,568,123,679,710,165,304,323,75,7,5,0,2071,2114,522,2690,458.02726913019393,1081.5572826743116,759.4018579528343,1031.8462124089776,1131.5921625944302,1128.284020308876,368.7028611019251,368.7544520731212,368.40040203346575,345.4099919956462,149,32,25,15,1,0,0,8
30,10902,6639,4263,3320,2324,563,996,6527,3864,3091,944,925,711,219,654,496,170,506,440,121,11,8,2,1768,1436,432,3003,482.572463062423,1052.4626469432553,756.2153444289106,967.2201420116922,1109.0152111849573,1128.284020308876,384.53166403873104,384.8117148199759,384.85604922916116,358.7795952718484,134,27,38,22,1,0,0,3
31,10902,8289,2613,3320,2324,563,996,6527,4438,3670,901,272,219,52,335,262,65,674,587,133,7,7,0,3150,2595,651,1893,482.572463062423,1052.4626469432553,756.2153444289106,967.2201420116922,1109.0152111849573,1128.284020308876,366.84980721511715,367.2463503087936,367.2800539742052,323.8520416898156,134,14,11,28,1,0,0,3
32,10902,6615,4287,3308,2315,621,992,6527,4368,3401,747,922,747,168,603,475,98,682,478,110,3,1,0,2158,1700,371,2386,453.133956216736,1042.0906669730593,724.5336857837609,933.4479303185913,1104.4433622737188,1128.284020308876,372.7638084425417,373.04291899541124,372.92881863982507,360.7520670344264,134,24,37,26,1,0,0,0
33,10902,6823,4079,3412,2388,675,1023,6527,2832,3523,797,557,714,165,444,507,118,610,787,165,2,9,1,1219,1506,348,3750,492.4067881687215,1084.1100160074786,772.828760053177,1034.146569810119,1151.5337709007874,1128.284020308876,369.56803685517195,369.91346037748525,370.25729131790564,365.803440653278,138,22,29,32,1,0,0,0
34,10902,7090,3812,3545,2482,692,1064,6527,3129,2974,803,745,662,177,625,634,171,345,356,84,6,7,0,1408,1315,371,3996,499.8858003619701,1114.1471570095314,796.1428245072349,1065.8524527923385,1183.748575181204,1128.284020308876,346.63890587951863,346.5868587617021,345.96407162515015,342.5275319861344,143,29,32,16,1,0,0,0
35,10902,7244,3658,3622,2535,466,1087,6527,5320,3327,1039,658,432,148,864,533,173,459,278,95,7,9,2,3332,2075,621,1216,401.7385315314188,1043.5792640198647,697.828544656783,917.5550554793712,1090.0551208285344,1128.284020308876,341.40141557299995,341.5083537158706,341.4364807174641,340.1300208123895,146,32,25,17,1,0,0,9
36,10902,7311,3591,3656,2559,493,1097,6527,3730,3893,1068,436,470,136,352,411,107,713,724,218,12,8,4,2217,2280,603,2211,448.8394880134099,1043.5792640198647,746.2468137328933,977.669158701119,1090.0551208285344,1128.284020308876,349.12463762203197,349.38766814863,349.3420991106286,348.6782079885903,148,18,21,34,1,0,0,5
37,10902,7361,3541,3680,2576,862,1104,6527,3372,3437,472,789,879,102,338,315,55,488,489,72,10,4,0,1747,1750,243,3621,488.24998118510194,1094.91824102582,789.6766846673729,1069.0636885665133,1090.0551208285344,1128.284020308876,358.7840349617487,358.941347708271,358.8876582987567,293.108186393196,149,15,36,21,1,0,0,7
38,10902,6711,4191,3356,2349,757,1007,6527,3410,3678,552,719,763,126,313,377,48,425,454,64,392,445,65,1561,1639,249,3262,494.3848408186173,1053.9089338364165,771.9936131699994,1024.0193774698464,1129.3452402507953,1128.284020308876,389.9715979287165,390.21119611410296,389.3401349798674,389.7842648185912,136,15,33,19,19,0,0,4
39,10902,8417,2485,4208,2946,856,1263,6527,3889,3275,572,664,565,86,498,373,61,130,90,18,0,0,0,2597,2247,407,3166,476.227282114441,1179.6521682539917,821.7828088196092,1149.5910713491446,1286.17110443842,1128.284020308876,294.6473269447236,294.82911289264536,293.74239066942954,389.7842648185912,170,19,27,5,19,0,0,3
40,10902,6278,4624,4208,2946,856,1263,6527,3658,3175,1034,951,846,264,303,259,88,871,788,245,5,2,2,1528,1280,435,3035,476.227282114441,1179.6521682539917,821.7828088196092,1149.5910713491446,1286.17110443842,1128.284020308876,294.6473269447236,294.82911289264536,293.74239066942954,389.7842648185912,170,19,27,5,19,0,0,3
41,10902,8674,2228,4337,3036,687,1301,6527,4213,3387,840,0,0,0,345,253,73,779,612,153,6,7,0,3083,2515,614,2462,455.98383213154347,1168.675000654015,797.7722353301791,1128.461943859421,1258.4889900981996,1128.284020308876,308.7911270625225,294.82911289264536,309.6521983582098,308.5751675972001,175,14,27,31,1,0,0,5
42,10902,7018,3884,3509,2456,598,1053,6527,3780,2980,876,708,515,140,422,314,101,815,667,176,12,10,4,1823,1474,455,3266,478.61930127365855,1074.9719715319643,766.078416978141,1028.4722108627882,1135.285320314617,1128.284020308876,366.24583488862925,367.1232988521627,367.2494726776091,361.9085189630353,143,17,28,34,1,0,0,4
43,10902,6838,4064,3419,2393,615,1026,6527,3758,2968,847,582,412,133,832,672,172,611,515,131,4,0,0,1729,1369,411,3329,483.3032575649762,1074.9719715319643,760.6348029904849,982.2894921199974,1135.285320314617,1128.284020308876,374.3989702688828,374.0663361926855,373.43001437549685,267.6175718890675,138,34,23,26,1,0,0,8
44,10902,7303,3599,3652,2556,661,1095,6527,4447,3102,732,624,409,97,757,545,112,570,383,87,5,8,2,2491,1757,434,2621,459.1035793635932,1061.835111652207,752.9354663135252,1025.1673039401733,1127.7764116108688,1128.284020308876,356.8597013118006,356.8802766696633,356.54048046301057,349.09247656795696,148,29,23,21,1,0,0,1
45,10902,6971,3931,3486,2440,560,1046,6527,3668,2721,1078,599,473,215,605,495,195,669,488,182,6,3,1,1789,1262,485,3435,482.9557209003745,1101.459876518538,768.1824130841171,1032.0255587824408,1157.9839271409758,1128.284020308876,337.6437867815761,337.8269703385621,337.56464287813145,334.0571298533888,140,26,26,27,1,0,0,3
46,10902,6763,4139,3382,2367,730,1014,6527,3287,3731,612,627,726,128,721,825,137,416,478,62,9,9,1,1514,1693,284,3272,478.8682802475214,1037.4597030247046,755.370067623399,973.3976696645924,1111.1795948881097,1128.284020308876,356.7266089578987,356.2521130929854,356.5294031819091,342.51957097374947,137,34,30,20,1,0,0,2
47,10902,7116,3786,3558,2491,853,1067,6527,3672,3784,437,619,702,89,565,552,72,563,553,62,7,2,0,1918,1975,214,3009,470.48227530133187,1047.0474077906808,759.9246957029748,1024.8779937348318,1111.1795948881097,1128.284020308876,341.0444404786443,340.85786031931497,340.90690902778965,277.36915188638676,144,24,29,24,1,0,0,7
48,10902,7864,3038,3932,2752,574,1180,6527,3766,2192,1045,0,0,0,789,444,220,881,480,219,3,2,0,2093,1266,606,3899,497.0509744173853,1176.573795956078,820.2743803190041,1127.1646181328636,1254.3826152956735,1128.284020308876,312.26871708193073,340.85786031931497,312.24883214531013,225.1715574872108,159,30,29,32,1,0,0,6
49,10902,7048,3854,3524,2467,713,1057,6527,4293,2632,690,787,490,124,130,62,11,1274,762,211,2,1,0,2100,1317,344,3287,479.546006068499,1064.3759679266361,763.0184361970682,1028.0596665668384,1136.315189601384,1128.284020308876,365.06984470844054,365.0904189620661,364.9816696511011,324.57750381959147,143,5,29,45,1,0,0,2
